"Term ID","Name","Vocab machine name","Count","Approval status","Mindat ID","Term Flattened","Geolocation"
"82362","Apex Mine, San Carlos, Manuel Benavides Municipality","locality_data","32","Approved","9619","Apex Mine, San Carlos, Manuel Benavides Municipality, Chihuahua, Mexico","
  
  
  29.121944444444, -103.96166666667

"
"73663","Aplao, Castilla Province","locality_data","1","Approved","264285","Aplao, Castilla Province, Arequipa Department, Peru","
  
  
  -16.027246951136, -72.568200793706

"
"48418","Apo Ali Gun, Braldu Valley, Skardu District","locality_data","13","Approved","133114","Apo Ali Gun, Braldu Valley, Skardu District, Gilgit-Baltistan, Pakistan","
  
  
  35.7172222222, 75.6047222222

"
"48419","Apollo Mine, Raubach, Neuwied","locality_data","71","Approved","13194","Apollo Mine, Raubach, Neuwied, Rhineland-Palatinate, Germany","
  
  
  50.5697222222, 7.63055555556

"
"78392","Apostrophe Island, Spatulate Ridge, Victoria Land","locality_data","12","Approved","1","Apostrophe Island, Spatulate Ridge, Victoria Land, Eastern Antarctica, Antarctica","
  
  
  -75.23129447010255, -4.622409864678048

"
"48420","Appen, Pinneberg","locality_data","1","Approved","1","Appen, Pinneberg, Schleswig-Holstein, Germany","
  
  
  53.6596465, 9.7424552

"
"48423","Aprelkovsky, Nerchinsk, Chitinskaya Oblast","locality_data","1","Approved","195501","Aprelkovsky, Nerchinsk, Chitinskaya Oblast, Zabaykalsky Krai, Russian Federation","
  
  
  51.2766666667, 116.46666666700003

"
"48424","Apricale, Imperia Province","locality_data","4","Approved","54788","Apricale, Imperia Province, Liguria, Italy","
  
  
  43.8818776, 7.656252900000027

"
"62350","Apricena Quarries, Apricena, Foggia Province","locality_data","1","Approved","188858","Apricena Quarries, Apricena, Foggia Province, Apulia, Italy","
  
  
  41.541970603762, 15.557280653704

"
"48425","Apricke, Hemer, Iserlohn, Arnsberg","locality_data","18","Approved","65581","Apricke, Hemer, Iserlohn, Arnsberg, North Rhine - Westphalia, Germany","
  
  
  51.3938888889, 7.79722222222

"
"48426","Aprovechado Mine, El Pinar de Bédar, Almería","locality_data","4","Approved","133119","Aprovechado Mine, El Pinar de Bédar, Almería, Andalusia, Spain","
  
  
  37.1686111111, -1.96277777778

"
"48427","Apsley, Peterborough County","locality_data","1","Approved","1","Apsley, Peterborough County, Ontario, Canada","
  
  
  44.7528009, -78.0880899

"
"48428","Apuan Alps, Minucciano, Lucca Province","locality_data","1","Approved","28981","Apuan Alps, Minucciano, Lucca Province, Tuscany, Italy","
  
  
  44.13365169999999, 10.2142974

"
"62323","Apulia","locality_data","0","Approved","30768","Apulia, Italy","
  
  
  40.7928393, 17.101193100000046

"
"83063","Apurimac Department","locality_data","0","Approved","123191","Apurimac Department, Peru","
  
  
  -14.0504533, -73.087749

"
"67389","Aquadale, Stanly County","locality_data","2","Approved","5539","Aquadale, Stanly County, North Carolina, United States of America","
  
  
  35.224998474121, -80.224998474121

"
"48430","Aquarius Mountains, Mohave County","locality_data","5","Approved","30238","Aquarius Mountains, Mohave County, Arizona, United States of America","
  
  
  34.766666412354, -113.41666412354

"
"63790","Aquiles Serdán Municipality","locality_data","5","Approved","2298","Aquiles Serdán Municipality, Chihuahua, Mexico","
  
  
  28.5936841, -105.8873746

"
"48431","Aquiles Serdán, Santa Eulalia, Aquiles Serdán Municipality","locality_data","3","Approved","276942","Aquiles Serdán, Santa Eulalia, Aquiles Serdán Municipality, Chihuahua, Mexico","
  
  
  27.6000003815, -105.866667684

"
"48432","Arabia District,  Pershing County","locality_data","4","Approved","36728","Arabia District,  Pershing County, Nevada, United States of America","
  
  
  40.439830568434, -118.40351808918

"
"70817","Aracruz","locality_data","8","Approved","158021","Aracruz, Espírito Santo, Brazil","
  
  
  -19.8187781, -40.273636099999976

"
"48433","Aracuai","locality_data","479","Approved","6421","Aracuai, Minas Gerais, Brazil","
  
  
  -16.8488172, -42.0633003

"
"72892","Arad","locality_data","1","Approved","16782","Arad, Southern District, Israel","
  
  
  31.261447, 35.21486200000004

"
"70798","Araguaína, Tocantins, Brazil","locality_data","6","Approved","231073","Araguaína, Tocantins, Brazil, Tocantins, Brazil","
  
  
  -7.192773300000001, -48.20482700000002

"
"62019","Arakaka","locality_data","1","Approved","1","Arakaka, Barima-Waini Region, Guyana","
  
  
  7.626787999999999, -60.250710000000026

"
"48435","Arakawa Mine, Kyohwa, Semboku District, Akita Prefecture","locality_data","3","Approved","2176","Arakawa Mine, Kyohwa, Semboku District, Akita Prefecture, Honshu Island, Japan","
  
  
  39.6313888889, 140.416666667

"
"71743","Arakawa, Minamiboso City, Chiba Prefecture","locality_data","11","Approved","204597","Arakawa, Minamiboso City, Chiba Prefecture, Honshu Island, Japan","
  
  
  34.866194031162, 139.91475974401

"
"69818","Aral Sea","locality_data","2","Approved","301774","Aral Sea, Kazakhstan","
  
  
  45.2219638, 59.6780673

"
"67804","Arami Alp, Gorduno, Bellinzona","locality_data","26","Approved","72012","Arami Alp, Gorduno, Bellinzona, Ticino, Switzerland","
  
  
  46.21655500000001, 9.034562200000002

"
"68202","Arandis Tin Mine, Arandis","locality_data","10","Approved","233967","Arandis Tin Mine, Arandis, Erongo Region, Namibia","
  
  
  -22.13743, 15.007882

"
"48436","Aranga Quarry, Aranga, Northland Region","locality_data","11","Approved","15344","Aranga Quarry, Aranga, Northland Region, North Island, New Zealand","
  
  
  -35.735096776932, 173.5798023863

"
"65417","Aranmore Island","locality_data","3","Approved","1","Aranmore Island, County Donegal, Irish Republic (Eire)","
  
  
  54.9874345, -8.5350585

"
"48437","Aranno, Malcantone","locality_data","5","Approved","122680","Aranno, Malcantone, Ticino, Switzerland","
  
  
  46.0249021, 8.868301899999999

"
"72355","Aranybányafolyás, Gyöngyössolymos, Mátra Mountains","locality_data","1","Approved","65953","Aranybányafolyás, Gyöngyössolymos, Mátra Mountains, Heves County, Hungary","
  
  
  47.9358333334, 20.0416666667

"
"68440","Aranyos Valley, Ófalu, Mecsek Mountains","locality_data","1","Approved","66897","Aranyos Valley, Ófalu, Mecsek Mountains, Baranya County, Hungary","
  
  
  46.214310291432, 18.541787882075

"
"80775","Araraquara","locality_data","2","Approved","305597","Araraquara, Sao Paulo, Brazil","
  
  
  -21.7848272, -48.178648599999974

"
"74752","Araras","locality_data","1","Approved","65073","Araras, Pando Department, Bolivia","
  
  
  -11.290757056410802, -67.13207487173003

"
"62351","Arase Mine, Kami city, Kochi Prefecture","locality_data","6","Approved","192691","Arase Mine, Kami city, Kochi Prefecture, Shikoku Island, Japan","
  
  
  33.705229646530924, 133.86444085908124

"
"48442","Aravaipa, Santa Teresa Mountains, Graham County","locality_data","1","Approved","192612","Aravaipa, Santa Teresa Mountains, Graham County, Arizona, United States of America","
  
  
  32.9572222222, -110.354444444

"
"81323","Aravaite Type Locality, Hatrurim Formation","locality_data","1","Approved","305709","Aravaite Type Locality, Hatrurim Formation, Negev Desert, Israel","
  
  
  31.232777777778, 35.267222222222

"
"81178","Aravis Pass, Aravis, Le Grand-Bornand, Savoie","locality_data","1","Approved","1","Aravis Pass, Aravis, Le Grand-Bornand, Savoie, Auvergne-Rhône-Alpes, France","
  
  
  45.955833, 6.555555999999999

"
"48443","Aravis, Sallanches","locality_data","1","Approved","1","Aravis, Sallanches, Auvergne-Rhône-Alpes, France","
  
  
  45.955833, 6.555556000000024

"
"48444","Arbaz, Challand-Saint-Anselme","locality_data","17","Approved","133459","Arbaz, Challand-Saint-Anselme, Aosta Valley, Italy","
  
  
  45.8181988553, 7.53349149233

"
"48445","Arbegona, Shashamane","locality_data","2","Approved","106976","Arbegona, Shashamane, Southern Nations Nationalities & Peoples' Region, Ethiopia","
  
  
  6.66666666667, 38.75

"
"62020","Arbola Glacier, Sabbione, Formazza, Verbano-Cusio-Ossola Province","locality_data","10","Approved","230342","Arbola Glacier, Sabbione, Formazza, Verbano-Cusio-Ossola Province, Piedmont, Italy","
  
  
  46.387446975303, 8.3201713608395

"
"48447","Arbor Low, Youlgrave","locality_data","58","Approved","1498","Arbor Low, Youlgrave, Derbyshire, United Kingdom","
  
  
  53.16887699999999, -1.761412

"
"81290","Arbouet-Sussaute, Pyrénées-Atlantiques","locality_data","6","Approved","281912","Arbouet-Sussaute, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France","
  
  
  43.37153389999999, -1.001539

"
"69576","Arbus, South Sardinia Province","locality_data","2","Approved","135361","Arbus, South Sardinia Province, Sardinia, Italy","
  
  
  39.5281843, 8.600803700000029

"
"48449","Arcedeckne Island, Franklin District","locality_data","11","Approved","31313","Arcedeckne Island, Franklin District, Nunavut Territory, Canada","
  
  
  71.9, -95.38333333330002

"
"65541","Arcelia Municipality","locality_data","5","Approved","26323","Arcelia Municipality, Guerrero, Mexico","
  
  
  18.3151454, -100.2851493

"
"82128","Arcen","locality_data","1","Approved","1","Arcen, Limburg, Netherlands","
  
  
  51.47636360000001, 6.180947799999999

"
"66871","Arcentales, Vizcaya","locality_data","7","Approved","132576","Arcentales, Vizcaya, Basque Country, Spain","
  
  
  43.2357466, -3.228198300000031

"
"77402","Archena","locality_data","1","Approved","1","Archena, Murcia, Spain","
  
  
  38.11677350000001, -1.3011430999999902

"
"69112","Archenkogel, Amerbach Valley, Mittersill, Zell am See District","locality_data","2","Approved","1","Archenkogel, Amerbach Valley, Mittersill, Zell am See District, Salzburg, Austria","
  
  
  47.18864635639495, 12.519760070685313

"
"75919","Archer Mine, Archer Camp, New Idria, Fresno County","locality_data","1","Approved","76240","Archer Mine, Archer Camp, New Idria, Fresno County, California, United States of America","
  
  
  36.3075, -120.556666667

"
"48452","Archuleta, San Juan County","locality_data","4","Approved","1","Archuleta, San Juan County, New Mexico, United States of America","
  
  
  36.9972322, -106.9703146

"
"74909","Arco, Butte County","locality_data","1","Approved","53829","Arco, Butte County, Idaho, United States of America","
  
  
  43.6365693, -113.30028440000001

"
"72890","Arcones, Segovia","locality_data","2","Approved","1","Arcones, Segovia, Castile & León, Spain","
  
  
  41.118165, -3.7241523000000143

"
"49898","Arcu su Linnarbu, Capoterra, Cagliari Province","locality_data","397","Approved","2123","Arcu su Linnarbu, Capoterra, Cagliari Province, Sardinia, Italy","
  
  
  39.17888629999999, 8.970982700000036

"
"48454","Ardagh","locality_data","1","Approved","218223","Ardagh, County Limerick, Irish Republic (Eire)","
  
  
  52.4941233, -9.0637201

"
"62352","Ardamore, Smerwick Harbour, Dingle","locality_data","3","Approved","1","Ardamore, Smerwick Harbour, Dingle, County Kerry, Irish Republic (Eire)","
  
  
  52.14093889999999, -10.264013500000033

"
"52363","Arden, Orange County","locality_data","42","Approved","235413","Arden, Orange County, New York, United States of America","
  
  
  41.2744444444, -74.1530555556

"
"59860","Ardglen Quarry, Ardglen, Buckland County","locality_data","20","Approved","67","Ardglen Quarry, Ardglen, Buckland County, New South Wales, Australia","
  
  
  -31.7391666667, 150.780277778

"
"78525","Ardie Hill, Ochil Hills, Perthshire","locality_data","2","Approved","2992","Ardie Hill, Ochil Hills, Perthshire, Scotland, United Kingdom","
  
  
  56.280513, -3.4041551

"
"82452","Ardlethan, Bourke County","locality_data","3","Approved","146463","Ardlethan, Bourke County, New South Wales, Australia","
  
  
  -34.3797196655, 146.835993567

"
"62021","Ardownie Quarry, Monifieth, Angus","locality_data","3","Approved","3043","Ardownie Quarry, Monifieth, Angus, Scotland, United Kingdom","
  
  
  56.4981303921, -2.82688340296

"
"48457","Ardragh Quarry, Maam Cross, Connemara","locality_data","9","Approved","179454","Ardragh Quarry, Maam Cross, Connemara, County Galway, Irish Republic (Eire)","
  
  
  53.4438888889, -9.54416666667

"
"48458","Arechuybo","locality_data","26","Approved","2299","Arechuybo, Chihuahua, Mexico","
  
  
  26.9317835, -105.6666166

"
"48459","Arendal","locality_data","180","Approved","2457","Arendal, Agder, Norway","
  
  
  58.4617568, 8.77244989999997

"
"48460","Arenella, Giglio Island, Grosseto Province","locality_data","6","Approved","54871","Arenella, Giglio Island, Grosseto Province, Tuscany, Italy","
  
  
  42.3696344, 10.9122128

"
"48462","Arensberg, Zilsdorf, Hillesheim, Vulkaneifel","locality_data","61","Approved","5931","Arensberg, Zilsdorf, Hillesheim, Vulkaneifel, Rhineland-Palatinate, Germany","
  
  
  50.2891666667, 6.73222222222

"
"67386","Arestui, Llavorsí, Pallars Sobirà, Lleida","locality_data","1","Approved","194571","Arestui, Llavorsí, Pallars Sobirà, Lleida, Catalonia, Spain","
  
  
  42.487353691348, 1.1902566064665

"
"74014","Arête des Grands Montets, Mont Blanc Massif, Chamonix, Haute-Savoie","locality_data","1","Approved","1","Arête des Grands Montets, Mont Blanc Massif, Chamonix, Haute-Savoie, Auvergne-Rhône-Alpes, France","
  
  
  45.94833329999999, 6.961111100000039

"
"83222","Argelès-sur-Mer Pegmatite, Céret, Pyrénées-Orientales","locality_data","5","Approved","257587","Argelès-sur-Mer Pegmatite, Céret, Pyrénées-Orientales, Occitanie, France","
  
  
  42.546214, 3.022911

"
"48464","Argent Mines, Delmas, Nkangala District","locality_data","8","Approved","53779","Argent Mines, Delmas, Nkangala District, Mpumalanga Province, South Africa","
  
  
  -26.0534722222, 28.807361111199953

"
"48465","Argenteau, Visé","locality_data","12","Approved","280","Argenteau, Visé, Liège Province, Belgium","
  
  
  50.698169333772, 5.6854891777039

"
"68698","Argentena Mine, Goodsprings, Clark County","locality_data","1","Approved","61535","Argentena Mine, Goodsprings, Clark County, Nevada, United States of America","
  
  
  35.8117, -115.46754

"
"62247","Argentera Valley, Carro, La Spezia Province","locality_data","4","Approved","1","Argentera Valley, Carro, La Spezia Province, Liguria, Italy","
  
  
  44.27319139999999, 9.604491000000053

"
"76056","Argentera, Cuneo Province","locality_data","1","Approved","252098","Argentera, Cuneo Province, Piedmont, Italy","
  
  
  44.378735788501, 6.94978505670565

"
"67972","Argentiera Della Nurra Mine, Sassari Province","locality_data","63","Approved","8472","Argentiera Della Nurra Mine, Sassari Province, Sardinia, Italy","
  
  
  40.7416666667, 8.1475

"
"83756","Argentiera di Sant'Anna Mines, Stazzema, Lucca Province","locality_data","3","Approved","25267","Argentiera di Sant'Anna Mines, Stazzema, Lucca Province, Tuscany, Italy","
  
  
  43.9747017, 10.2731578

"
"48467","Argentière, Mont Blanc, Chamonix, Haute-Savoie","locality_data","96","Approved","7749","Argentière, Mont Blanc, Chamonix, Haute-Savoie, Auvergne-Rhône-Alpes, France","
  
  
  45.9380555556, 7.01222222222

"
"68536","Argentina Tower, Bosa, Oristano Province","locality_data","21","Approved","1","Argentina Tower, Bosa, Oristano Province, Sardinia, Italy","
  
  
  40.2952312, 8.503665800000022

"
"48469","Argentum Mining Company Mine, Candelaria, Mineral County","locality_data","3","Approved","39393","Argentum Mining Company Mine, Candelaria, Mineral County, Nevada, United States of America","
  
  
  38.1561111111, -118.085555556

"
"48470","Argiésans, Territoire-de-Belfort","locality_data","7","Approved","13243","Argiésans, Territoire-de-Belfort, Bourgogne-Franche-Comté, France","
  
  
  47.602586, 6.821745999999962

"
"83579","Argonaut Mine, Greenwood, El Dorado County","locality_data","1","Approved","28031","Argonaut Mine, Greenwood, El Dorado County, California, United States of America","
  
  
  38.8905555556, -120.885833333

"
"48471","Argonaut Mine, Ludlow, Windsor County","locality_data","1","Approved","69593","Argonaut Mine, Ludlow, Windsor County, Vermont, United States of America","
  
  
  43.579315916599, -72.585363622643

"
"48472","Argyle Diamond Mine, Lake Argyle, Wyndham-East Kimberley Shire","locality_data","11","Approved","4301","Argyle Diamond Mine, Lake Argyle, Wyndham-East Kimberley Shire, Western Australia, Australia","
  
  
  -16.7163888889, 128.388888889

"
"48473","Argyll & Bute","locality_data","4","Approved","301837","Argyll & Bute, Scotland, United Kingdom","
  
  
  56.4006214, -5.480748

"
"79637","Ari, Keratea, Lavrion","locality_data","1","Approved","1","Ari, Keratea, Lavrion, Attiki Prefecture, Greece","
  
  
  37.7898216, 24.025014000000056

"
"68285","Aricanga Mine, São José da Safira","locality_data","4","Approved","6878","Aricanga Mine, São José da Safira, Minas Gerais, Brazil","
  
  
  -18.2252777778, -42.1891666667

"
"83480","Aridos y Canteras Del Egea, Morentin, Zubielqui","locality_data","1","Approved","1","Aridos y Canteras Del Egea, Morentin, Zubielqui, Navarre, Spain","
  
  
  42.6120787, -1.9945158

"
"70238","Arignac Gypsum Quarry, Ariège","locality_data","40","Approved","67479","Arignac Gypsum Quarry, Ariège, Occitanie, France","
  
  
  42.7022959, 1.8396900000000187

"
"76685","Arimura, Sakuramja, Kagoshima Prefecture","locality_data","1","Approved","233294","Arimura, Sakuramja, Kagoshima Prefecture, Kyushu Region, Japan","
  
  
  31.39119579999999, 130.87785859999997

"
"83486","Ariranha Pegmatite, Pavão","locality_data","3","Approved","156851","Ariranha Pegmatite, Pavão, Minas Gerais, Brazil","
  
  
  -17.471718317935, -41.062098479785

"
"48476","Aris Quarry, Windhoek Rural","locality_data","1,531","Approved","7687","Aris Quarry, Windhoek Rural, Khomas Region, Namibia","
  
  
  -22.7686111111, 17.13111111110004

"
"63654","Aritzo, Nuoro province,","locality_data","2","Approved","204292","Aritzo, Nuoro province,, Sardinia, Italy","
  
  
  39.9525819, 9.1949769

"
"48441","Arivaca, Las Guijas & San Luis Mountains, Pima County","locality_data","1","Approved","43248","Arivaca, Las Guijas & San Luis Mountains, Pima County, Arizona, United States of America","
  
  
  31.5747222222, -111.331666667

"
"48477","Arizona Apex Mine, Chilito, Hayden, Gila County","locality_data","5","Approved","8461","Arizona Apex Mine, Chilito, Hayden, Gila County, Arizona, United States of America","
  
  
  33.0766666667, -110.800555556

"
"48304","Arizona National Mine, McCabe, Yavapai County","locality_data","121","Approved","43458","Arizona National Mine, McCabe, Yavapai County, Arizona, United States of America","
  
  
  34.491390228271, -112.26999664307

"
"63916","Arizpe, Arizpe Municipality","locality_data","5","Approved","6770","Arizpe, Arizpe Municipality, Sonora, Mexico","
  
  
  30.333333969116, -110.18333435059

"
"48479","Arkaroola Bore, Arkaroola Region, Flinders Ranges","locality_data","40","Approved","157269","Arkaroola Bore, Arkaroola Region, Flinders Ranges, South Australia, Australia","
  
  
  -30.2880555556, 139.354166667

"
"48480","Arkaroola Region, Flinders Ranges","locality_data","51","Approved","157410","Arkaroola Region, Flinders Ranges, South Australia, Australia","
  
  
  -30.3113888889, 139.335555556

"
"75881","Arkengarthdale","locality_data","1","Approved","26580","Arkengarthdale, North Yorkshire, United Kingdom","
  
  
  54.4379791349, -2.0000081199200395

"
"79440","Arkhangelsk Oblast","locality_data","0","Approved","2739","Arkhangelsk Oblast, Russian Federation","
  
  
  63.2852803, 42.58841910000001

"
"67282","Arlebosc, Saint-Félicien, Ardèche","locality_data","1","Approved","235520","Arlebosc, Saint-Félicien, Ardèche, Auvergne-Rhône-Alpes, France","
  
  
  45.040520394876, 4.6286346749267

"
"48482","Arlesberg, Geratal, Ilm-Kreis","locality_data","5","Approved","21803","Arlesberg, Geratal, Ilm-Kreis, Thuringia, Germany","
  
  
  50.713313, 10.8267298

"
"72262","Arlington Quarry, Kings County","locality_data","2","Approved","63657","Arlington Quarry, Kings County, Nova Scotia, Canada","
  
  
  45.2111111111, -64.4330555556

"
"74787","Arma di Taggia, Taggia, Imperia Province","locality_data","1","Approved","54793","Arma di Taggia, Taggia, Imperia Province, Liguria, Italy","
  
  
  44.3338888888, 9.19569444444

"
"48483","Armagh, County Armagh","locality_data","2","Approved","1","Armagh, County Armagh, Northern Ireland, United Kingdom","
  
  
  54.35027979999999, -6.652791999999999

"
"77659","Arme Hilfe Mine, Ullersreuth, Hirschberg, Vogtland","locality_data","1","Approved","1922","Arme Hilfe Mine, Ullersreuth, Hirschberg, Vogtland, Thuringia, Germany","
  
  
  50.421666666667, 11.811111111111

"
"77330","Armée Céleste Mine, Neuenberg, Ste Marie-aux-Mines, Haut-Rhin","locality_data","1","Approved","266374","Armée Céleste Mine, Neuenberg, Ste Marie-aux-Mines, Haut-Rhin, Grand Est, France","
  
  
  48.2130556, 7.136944399999948

"
"72336","Arminius Mine, Atterode, Bad Liebenstein, Wartburg","locality_data","1","Approved","1","Arminius Mine, Atterode, Bad Liebenstein, Wartburg, Thuringia, Germany","
  
  
  50.82201939999999, 10.384458699999982

"
"65354","Armonía Mine, Incahuasi Valley, El Quevar, Los Andes Department","locality_data","3","Approved","19338","Armonía Mine, Incahuasi Valley, El Quevar, Los Andes Department, Salta, Argentina","
  
  
  -24.3505555556, -66.8372222222

"
"65779","Armstrong Farm, Johnsburg, Warren County","locality_data","3","Approved","16750","Armstrong Farm, Johnsburg, Warren County, New York, United States of America","
  
  
  43.6166666667, -73.9666666667

"
"48484","Armstrong Mine, Widgiemooltha, Coolgardie Shire","locality_data","76","Approved","248267","Armstrong Mine, Widgiemooltha, Coolgardie Shire, Western Australia, Australia","
  
  
  -31.426752023723, 121.52653674

"
"83287","Arn Gill Head, Muker","locality_data","1","Approved","1","Arn Gill Head, Muker, North Yorkshire, United Kingdom","
  
  
  54.39265339999999, -2.1335459

"
"73138","Arna, Bergen","locality_data","2","Approved","194863","Arna, Bergen, Vestland, Norway","
  
  
  60.426748, 5.45428620000007

"
"48485","Arnbruck, Lower Bavaria","locality_data","11","Approved","24066","Arnbruck, Lower Bavaria, Bavaria, Germany","
  
  
  49.1308271, 12.9984383

"
"81592","Arnedillo, Arnedo","locality_data","3","Approved","1","Arnedillo, Arnedo, La Rioja, Spain","
  
  
  42.2113833, -2.2390425

"
"48486","Arnesfjellet, Råna, Ballangen","locality_data","1","Approved","193217","Arnesfjellet, Råna, Ballangen, Nordland, Norway","
  
  
  68.343848, 16.971939

"
"74208","Arnett Creek, Picketpost Mountain, Superior, Pinal County","locality_data","1","Approved","43474","Arnett Creek, Picketpost Mountain, Superior, Pinal County, Arizona, United States of America","
  
  
  33.2786111111, -111.169722222

"
"48487","Arneva, Orihuela, Alicante","locality_data","63","Approved","121084","Arneva, Orihuela, Alicante, Valencian Community, Spain","
  
  
  38.0554331, -0.9402655

"
"79072","Arnhem","locality_data","1","Approved","306148","Arnhem, Northern Territory, Australia","
  
  
  -12.2552068, 133.64584450000007

"
"78775","Arnoldhöhe, Ankogel","locality_data","1","Approved","41828","Arnoldhöhe, Ankogel, Carinthia, Austria","
  
  
  47.0766666666, 12.833611111100026

"
"70620","Arnoldshammer Mine, Rittersgrün, Breitenbrunn, Erzgebirge","locality_data","1","Approved","1","Arnoldshammer Mine, Rittersgrün, Breitenbrunn, Erzgebirge, Saxony, Germany","
  
  
  50.4737367, 12.803040099999976

"
"48488","Arnsberg, Sauerland","locality_data","23","Approved","27292","Arnsberg, Sauerland, North Rhine - Westphalia, Germany","
  
  
  51.39527893066406, 8.068611145019531

"
"71115","Arnsdorf-Hilbersdorf, Vierkirchen, Görlitz","locality_data","4","Approved","245343","Arnsdorf-Hilbersdorf, Vierkirchen, Görlitz, Saxony, Germany","
  
  
  51.1972066, 14.777945400000021

"
"48489","Arondu, Basha Valley","locality_data","230","Approved","8263","Arondu, Basha Valley, Baltistan, Northern Areas, Pakistan","
  
  
  35.8661111111, 75.3355555556

"
"82247","Arouca","locality_data","1","Approved","57444","Arouca, Aveiro District, Portugal","
  
  
  40.9321489, -8.245099000000002

"
"48490","Arpke Clay Pit, Lehrte, Hanover Region","locality_data","18","Approved","13124","Arpke Clay Pit, Lehrte, Hanover Region, Lower Saxony, Germany","
  
  
  52.3737, 10.0703

"
"63168","Arqueana Mine, Coronel Murta","locality_data","6","Approved","189740","Arqueana Mine, Coronel Murta, Minas Gerais, Brazil","
  
  
  -16.6116666667, -42.1813888889

"
"48491","Arqueros District, La Serena, Elqui Province","locality_data","2","Approved","666","Arqueros District, La Serena, Elqui Province, Coquimbo Region, Chile","
  
  
  -26.3914386, -70.0409768

"
"64726","Arranmore Island, Dunglow, County Donegal","locality_data","5","Approved","260136","Arranmore Island, Dunglow, County Donegal, County Donegal, Irish Republic (Eire)","
  
  
  54.9874345, -8.5350585

"
"48492","Arrastra Basin, Silverton, San Juan County","locality_data","23","Approved","24571","Arrastra Basin, Silverton, San Juan County, Colorado, United States of America","
  
  
  37.7908333333, -107.606388889

"
"81726","Arreau, Hautes-Pyrénées","locality_data","1","Approved","1","Arreau, Hautes-Pyrénées, Occitanie, France","
  
  
  42.90495799999999, 0.35926

"
"48494","Arrens Marsous","locality_data","9","Approved","68164","Arrens Marsous, Occitanie, France","
  
  
  42.956415, -0.2151730000000498

"
"72032","Arrestra Quarry, Varazze and Sassello, Savona Province","locality_data","9","Approved","46076","Arrestra Quarry, Varazze and Sassello, Savona Province, Liguria, Italy","
  
  
  44.381894390134, 8.6292846838667

"
"48495","Arrigas Mines, Arrigas, Gard","locality_data","11","Approved","159222","Arrigas Mines, Arrigas, Gard, Occitanie, France","
  
  
  43.997222222222, 3.475

"
"77462","Arrondissement Diakon, Cercle de Bafoulabé","locality_data","81","Approved","29601","Arrondissement Diakon, Cercle de Bafoulabé, Kayes Region, Mali","
  
  
  14.3952778, -10.212222200000042

"
"48497","Arrow Junction Quarry, Queenstown, Otago","locality_data","1","Approved","28335","Arrow Junction Quarry, Queenstown, Otago, South Island, New Zealand","
  
  
  -44.982461128968, 168.85364495078

"
"80102","Arrow River, Queenstown, Otago","locality_data","7","Approved","191063","Arrow River, Queenstown, Otago, South Island, New Zealand","
  
  
  -44.817531440955, 168.61019185727

"
"48498","Arrowhead Tunnel, Bull Pen Canyon, San Miguel County","locality_data","5","Approved","26233","Arrowhead Tunnel, Bull Pen Canyon, San Miguel County, Colorado, United States of America","
  
  
  37.9794444, -108.2947222

"
"70248","Arroyo Conejo Mine, Berlanga, Badajoz","locality_data","2","Approved","1","Arroyo Conejo Mine, Berlanga, Badajoz, Extremadura, Spain","
  
  
  38.496890572875294, -5.802027562839612

"
"48499","Arroyo de la Yedra, Manzanares el Real","locality_data","16","Approved","13543","Arroyo de la Yedra, Manzanares el Real, Madrid, Spain","
  
  
  40.7817572446, -3.84630279643

"
"54990","Arroyo Ermiticas Los Arenales, Mijas, Málaga","locality_data","26","Approved","250527","Arroyo Ermiticas Los Arenales, Mijas, Málaga, Andalusia, Spain","
  
  
  36.559870881588, -4.6846713184901

"
"79500","Arroyo Hurtado, La Copa de Bullas","locality_data","1","Approved","1","Arroyo Hurtado, La Copa de Bullas, Murcia, Spain","
  
  
  38.09602399999999, -1.675917199999958

"
"76057","Arroyo Zaragoza, Mijas, Málaga","locality_data","1","Approved","132509","Arroyo Zaragoza, Mijas, Málaga, Andalusia, Spain","
  
  
  36.5755555556, -4.765277777780057

"
"53231","Arschitza Mine, Iacobeni","locality_data","38","Approved","193299","Arschitza Mine, Iacobeni, Suceava County, Romania","
  
  
  47.456090880191, 25.277794607663964

"
"48500","Arsenatnaya Fumarole, Second Scoria Cone, Great Fissure, Tolbachik Volcano","locality_data","465","Approved","251235","Arsenatnaya Fumarole, Second Scoria Cone, Great Fissure, Tolbachik Volcano, Kamchatka Krai, Russian Federation","
  
  
  55.6833333333, 160.23333333300002

"
"65864","Arsenic Mine, Lower Rotgülden Lake, Lungau","locality_data","115","Approved","5610","Arsenic Mine, Lower Rotgülden Lake, Lungau, Salzburg, Austria","
  
  
  47.105663, 13.419679

"
"67956","Arsiero, Vicenza Province","locality_data","1","Approved","47874","Arsiero, Vicenza Province, Veneto, Italy","
  
  
  45.8032445, 11.355629

"
"69661","Artana Quarry, Carrara, Massa-Carrara Province","locality_data","5","Approved","29525","Artana Quarry, Carrara, Massa-Carrara Province, Tuscany, Italy","
  
  
  44.078989396808, 10.142672833337

"
"48503","Arteixo, A Coruña","locality_data","30","Approved","255757","Arteixo, A Coruña, Galicia, Spain","
  
  
  43.3038683, -8.510297399999999

"
