mineral_id,relation_id,relation_note,relation_type_id
3cf1dd79-30ae-4f36-ad33-491b4578b03f,d10e968e-6f06-4d88-b5a5-2edf87f02141,,1
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,787dfd6a-f25a-48f5-b07d-55197b298086,,1
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,0d2517db-8fcd-4faf-9579-24cefee57d8a,,1
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,8cfe794d-6a7d-48e4-9ed5-6ddcb99f3d7e,,1
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,9e359f98-d9a4-4ff8-bca7-9b9b49c5addb,,1
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,131b2a20-1d93-42a1-bf97-5f9feebd1f3a,,1
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,38a73661-9dab-42a6-b852-11c1ec275a84,,1
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,0d2517db-8fcd-4faf-9579-24cefee57d8a,,2
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,d10e968e-6f06-4d88-b5a5-2edf87f02141,,2
efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,131b2a20-1d93-42a1-bf97-5f9feebd1f3a,,2
d10e968e-6f06-4d88-b5a5-2edf87f02141,a4abc15b-4fcc-4b0f-bf84-4dcfbe5c4756,,1
d10e968e-6f06-4d88-b5a5-2edf87f02141,3cf1dd79-30ae-4f36-ad33-491b4578b03f,,1
d10e968e-6f06-4d88-b5a5-2edf87f02141,efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,,2
d10e968e-6f06-4d88-b5a5-2edf87f02141,6175d7ed-6459-4745-8dd1-b539a021d565,,2
d194f17e-30b9-48ec-8d62-3301028382dd,e3ef4c59-8ee1-4e4e-bb64-1a7d0c7b2cec,,1
846229b2-3aed-43d8-9000-d4fd4b4ccdc9,405f5e8b-e066-47a8-af87-cf76467dcbc7,,1
111abb6b-40f7-4634-93a2-1d121542caea,8b3215b7-0159-46e6-9399-84fd148270e5,,1
111abb6b-40f7-4634-93a2-1d121542caea,dbec68c5-c794-428d-ae30-8b7d696d79b0,,1
7b1966e3-a3f0-4d6c-8a92-bf577860f6b9,35bba867-7180-4f35-a752-a05be2cfdfd9,,1
35bba867-7180-4f35-a752-a05be2cfdfd9,7b1966e3-a3f0-4d6c-8a92-bf577860f6b9,,1
9947bcbf-5ed4-48ad-b85f-ed8dbfd518fc,c792b51f-22db-42b6-94b3-5af84b7e0d35,,2
9e0c6b12-283a-48c2-903f-2f33509f6a55,4e623154-806c-4407-879f-ff45164ff92b,,1
43d0d2bc-0788-4d12-88d2-5f6762a340f8,9bc8c716-68dc-4a25-a984-e4a7d32d43fa,,1
43d0d2bc-0788-4d12-88d2-5f6762a340f8,af643b7f-65fa-47b2-a0df-c59a7becab70,,1
43d0d2bc-0788-4d12-88d2-5f6762a340f8,d8c9f43e-0ce4-4691-920a-78c9e926d39c,,1
86a88e23-d00b-48a4-a7c6-17ea476c8d4c,1908f2ed-9000-433e-9d65-5fd81e222509,,1
8165398f-7aba-4817-8741-6e8e8f8e7aff,9f18be50-a7e1-4d9a-a54b-5be2d9cdee78,,1
5c0b69a6-16ae-4d38-85f4-afe2f3542a0c,9f18be50-a7e1-4d9a-a54b-5be2d9cdee78,,1
09fbef5d-c9dc-4f86-9ad7-71f8ffeabe34,4e55665e-c629-4870-9f64-201b09be2f21,,1
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,6e3e4f0a-41cd-440c-b58d-680610913ed1,,1
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,d8b26134-70c9-474b-b0a8-9459ef3db396,,1
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,a88c8708-e08b-415d-93f3-83e122ea0495,,1
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,0345dd78-7dfc-45bc-9903-df979b7c80d8,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,5827bd44-2cc0-42f3-9450-339df1db72fa,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,a8b317b1-ceff-446c-89b8-de7e18a9e27f,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,35891a9f-9d1b-4f41-96f2-8ea3670e0b32,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,9ab15442-9c13-4888-ac30-0b94042e7c9a,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,6c8fc2c8-c2a4-400f-ab32-644c317b62e6,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,513db484-d04a-49d7-b354-9e3e64e077aa,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,6e3e4f0a-41cd-440c-b58d-680610913ed1,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,06eb31d2-b3b1-4392-b63b-00b638024cd4,,2
e7c768c0-7c2b-4fd6-a9b3-c9579fe10da0,d8b26134-70c9-474b-b0a8-9459ef3db396,,2
54e2db23-4013-401d-a9d1-46cdc5f280a3,f8e35cab-8a70-4c4d-b06e-e6ccd1e22456,,1
94611a17-3927-4419-9673-9a717bc2e2dc,239f1565-bd9c-4ab5-a705-13049bfdb4ae,,1
50e1c5cb-c61d-4c24-bd54-08692546fad6,67ca51b0-c0f7-4271-ac1c-3261e471539f,,1
dc0b0a0e-40b0-4921-8497-d76c4cdc0be7,f121e4f9-543e-48b9-9bb2-02633fe500c9,,1
12fdc70e-583d-41fd-853e-558bd99424be,2e124549-7698-4add-b582-cb3905ca89d1,,1
131ff8c8-59a1-46ed-bc01-ef1e5c15d39b,3729664b-3917-4ea4-a870-8e4918bdc1cf,,1
2281cc9d-44c7-4ef6-9522-8c503e72c5ed,b07e71d2-e0b8-4fc4-a170-2e828af5e52a,,1
2281cc9d-44c7-4ef6-9522-8c503e72c5ed,b07e71d2-e0b8-4fc4-a170-2e828af5e52a,,2
5a7f2def-da35-41c5-9561-2a20c6545938,944da957-bd82-4990-9c86-8d60778132ab,,1
5db48935-933a-476b-a7a4-1a82ce3034bb,b033f673-9ddd-4395-b2ef-b93184dee9c1,,2
fab3282f-ca63-4c46-97b7-4a958886f1cd,36668b62-6a4c-4bca-a908-12402a4562e1,,1
bb0f3988-f992-402f-94bf-817e6fe35cc4,c02e246c-b521-4484-b3fc-8a6349c92f20,,1
bb0f3988-f992-402f-94bf-817e6fe35cc4,36e1e779-4317-4eb6-838e-f222dfa7d903,,1
bb0f3988-f992-402f-94bf-817e6fe35cc4,e1b55975-c524-45cb-a99f-d53cbc658007,,1
bb0f3988-f992-402f-94bf-817e6fe35cc4,a2dcb565-9331-4cd7-9603-5e739de50366,,1
bb0f3988-f992-402f-94bf-817e6fe35cc4,38b661ff-e1d7-4922-a33e-6c7098b606d5,,1
bb0f3988-f992-402f-94bf-817e6fe35cc4,b4bf2468-38ef-441e-8a9c-5094496a6eb6,,1
bb0f3988-f992-402f-94bf-817e6fe35cc4,df74dd23-7ce6-4da5-9dd9-bf4970edcb29,,1
39a17906-5a17-4172-bb55-cce7bde98d3f,1a677f95-1a9b-41a6-b8f4-5601ca84d169,,1
de6732f5-4cea-4cbc-8d0a-8dcc07602cee,cbc6b630-8ff5-4fb1-b659-6914eaaea73c,,1
de6732f5-4cea-4cbc-8d0a-8dcc07602cee,80367054-780e-46d3-94c1-b128ed77e09c,,1
de6732f5-4cea-4cbc-8d0a-8dcc07602cee,80367054-780e-46d3-94c1-b128ed77e09c,,2
251806ce-9889-4d43-b5e3-76904bee0bad,786797ef-9160-4ac0-a860-6a1b0043ee70,,1
0be6920e-d022-48a3-973d-33cbcb53d07c,1d1d1b9b-e546-4e16-8d1c-e5448925351a,,1
1d1d1b9b-e546-4e16-8d1c-e5448925351a,cec86500-411a-4632-ba4e-ff2b657ea810,,1
1d1d1b9b-e546-4e16-8d1c-e5448925351a,0be6920e-d022-48a3-973d-33cbcb53d07c,,1
1d1d1b9b-e546-4e16-8d1c-e5448925351a,23b303b1-a8b0-4d3a-8811-7e26576968b1,,2
367d4cf1-df0f-44af-94ac-4bb27277bee1,c4ab6af5-5718-4965-98fd-cf7ddb80a361,,1
367d4cf1-df0f-44af-94ac-4bb27277bee1,ac1bdb3e-bfa7-4872-96e9-24208c8d77aa,,2
79fb22cb-c96c-4b24-941c-f5ca8209e63f,770b69c4-0aab-4468-8198-cb0acdc9923a,,1
79fb22cb-c96c-4b24-941c-f5ca8209e63f,79137fcd-263e-4e66-985a-ce4e5b43aec7,,2
0659f652-68f3-4b8b-af20-21a94c74b7e6,d4a8d672-d1e5-431f-925e-ce142153b119,,2
0659f652-68f3-4b8b-af20-21a94c74b7e6,307d8fb8-1195-4d0e-a551-27f095437e17,,2
0659f652-68f3-4b8b-af20-21a94c74b7e6,5254719f-4701-44de-92a5-f6d108c0b3f2,,2
8103e941-ab8f-4aaa-9a21-59302c491c6a,b404af45-0557-4023-a5c8-52eea33c3baf,,2
8103e941-ab8f-4aaa-9a21-59302c491c6a,bafbcb21-6a6d-4497-b6dd-0a47809af503,,2
8103e941-ab8f-4aaa-9a21-59302c491c6a,820d073c-c55b-4d46-a88c-f89c404e3d42,,2
bafbcb21-6a6d-4497-b6dd-0a47809af503,8103e941-ab8f-4aaa-9a21-59302c491c6a,,2
820d073c-c55b-4d46-a88c-f89c404e3d42,8103e941-ab8f-4aaa-9a21-59302c491c6a,,2
03e74c17-8703-4afc-a232-e5a287d6c78f,4eccc3ca-b699-4e9f-96ab-5fa35635b1b2,,2
03e74c17-8703-4afc-a232-e5a287d6c78f,bde7739d-52a1-4d23-aaa8-97ccedd7a4cb,,2
9e359f98-d9a4-4ff8-bca7-9b9b49c5addb,efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b,,1
d3db603a-4a5c-421f-bdc5-1f6222cac103,9bfea618-ddba-4a09-8682-6efc98cb1d6d,,1
d3db603a-4a5c-421f-bdc5-1f6222cac103,2dc0a91f-d045-4eb6-827c-55c0aff50f89,,1
d3db603a-4a5c-421f-bdc5-1f6222cac103,4cfd74b4-5c1e-4da0-9800-d0654c1669ca,,1
d3db603a-4a5c-421f-bdc5-1f6222cac103,4cfd74b4-5c1e-4da0-9800-d0654c1669ca,,2
6b15b74a-3c1b-4d6a-946e-1fa8795176b0,6175d7ed-6459-4745-8dd1-b539a021d565,,1
a5ed37cf-5c14-4f96-a1fd-3705fb2997bb,6c54f421-c9e0-4633-b753-f0b345d15aac,,1
4e5fbdac-dda5-4a04-b6c0-f475abd08b83,c46674c3-e73e-459f-8463-fed09f32f801,,1
4e5fbdac-dda5-4a04-b6c0-f475abd08b83,8a3c5a14-3214-4407-a388-9d37068b476d,,1
4e5fbdac-dda5-4a04-b6c0-f475abd08b83,6981968d-964c-4795-81b3-99c64e877751,,1
4e5fbdac-dda5-4a04-b6c0-f475abd08b83,f056729a-8118-44f7-9555-63daeb32f3c3,,1
4e5fbdac-dda5-4a04-b6c0-f475abd08b83,491cbc69-2a67-45ee-8194-dc372fb4144b,,1
4e5fbdac-dda5-4a04-b6c0-f475abd08b83,11b2c065-d3a7-484f-a11e-d3b06b453e02,,1
521d6dfc-0035-4da7-8a5a-c49170f50cba,f46822d8-204f-41a0-825c-0aef42804359,,1
0e14d65d-2b0b-492e-85f7-d89c932c26aa,3471224d-beb0-49ad-8bf6-adfcfcc08610,,1
1a16020c-642e-43ff-b817-736ec6a81d48,7f16a82f-1d29-4cf5-b5ab-866430500ce0,,1
1a16020c-642e-43ff-b817-736ec6a81d48,5a5412fc-f98a-4065-a149-a34474705aeb,,1
5a5412fc-f98a-4065-a149-a34474705aeb,1a16020c-642e-43ff-b817-736ec6a81d48,,1
6c54f421-c9e0-4633-b753-f0b345d15aac,1c44044b-ceae-46cb-a359-f779e6710dda,,1
6c54f421-c9e0-4633-b753-f0b345d15aac,13c008b1-9d7f-432b-8d4f-0fe9e3fe9738,,1
6c54f421-c9e0-4633-b753-f0b345d15aac,9d855166-6e2f-4357-8758-1dd7d763e6c7,,1
6c54f421-c9e0-4633-b753-f0b345d15aac,a5ed37cf-5c14-4f96-a1fd-3705fb2997bb,,1
e449ec61-c74d-4bce-a451-48ba31057e39,adb7c909-f082-4791-9716-d8bbae28aab7,,1
adb7c909-f082-4791-9716-d8bbae28aab7,152252da-e2c3-43b9-a648-a664bd984d62,,1
adb7c909-f082-4791-9716-d8bbae28aab7,e449ec61-c74d-4bce-a451-48ba31057e39,,1
adb7c909-f082-4791-9716-d8bbae28aab7,7163abac-a561-4cdd-a958-03943eff11e5,,2
6ba8ff6a-d8e0-4dd7-9a00-bc29c93dfeaa,e29ce9fd-5b15-42fa-bc26-b2b594195456,,1
2f70b118-99a9-4566-af9e-e27fc4e486e2,487fee94-9de0-405b-807a-7bbca82883d1,,1
2f70b118-99a9-4566-af9e-e27fc4e486e2,487fee94-9de0-405b-807a-7bbca82883d1,,2
346e7bd7-7218-4e1d-9af0-040170b66242,67966831-6f7b-4db4-853a-d78cdc2c68b6,,2
346e7bd7-7218-4e1d-9af0-040170b66242,6f05218e-ae8b-4b3c-a874-88490e6b6e69,,2
67966831-6f7b-4db4-853a-d78cdc2c68b6,04191d68-7fe3-4666-a0bb-296884262981,,1
67966831-6f7b-4db4-853a-d78cdc2c68b6,346e7bd7-7218-4e1d-9af0-040170b66242,,2
6f05218e-ae8b-4b3c-a874-88490e6b6e69,346e7bd7-7218-4e1d-9af0-040170b66242,,2
9a263b2a-515a-41a0-916a-d1bd8161f0c3,1a4de85c-42d0-4e7a-993d-3734a8348291,,1
54775141-9408-4ff6-a21a-761c244b1584,b60aa19b-ea35-491c-a026-1a7ebcf6361d,,2
cd50b0be-c162-43d1-a736-5864e8ca75c5,2c91181b-a180-4f7b-9f8f-2edfeb3603d7,,1
73946deb-c5a3-4902-b77f-ac1887506a07,fddf8770-fc68-44dd-947f-d26feec9abb6,,1
9b28a2b1-c7ac-4a9e-aa4c-88f97eb359ae,2c02f112-73e8-4683-bdd6-0fbb0887f850,,1
1f18f2e2-d974-4e21-9862-b5ae917b5e26,28e50629-97c4-4500-8745-ad76bb334fb5,,1
d23da840-7f01-43ed-9d44-e4bc70e4651a,b16d048d-b68f-4fb7-8956-aa58b8e555d5,,1
d23da840-7f01-43ed-9d44-e4bc70e4651a,e952b933-3315-4592-87d9-f4a6a675cebd,,2
29a89d80-d0ba-4dd3-9c6e-ac298c52dcb2,4e55665e-c629-4870-9f64-201b09be2f21,,1
ae52afb2-0480-4580-87c3-15bd7560f7a9,3e57f640-32c1-4560-a686-4b90c0df287b,,1
ae52afb2-0480-4580-87c3-15bd7560f7a9,f8d315ef-7293-455f-b13a-a39b9031f8f8,,1
ae52afb2-0480-4580-87c3-15bd7560f7a9,7c1332cc-9240-4073-bae9-04153ddc2d9e,,2
f8d315ef-7293-455f-b13a-a39b9031f8f8,ae52afb2-0480-4580-87c3-15bd7560f7a9,,1
a6e3f966-9630-40c4-9fec-b5a8b2fdcdb5,a8794a9a-b451-4d9b-af98-847fefa75105,,1
871972a7-b791-4067-b46b-937a9035feb2,82dd2f71-3406-41c8-8365-9a4922315fa2,,1
982b1f74-bd5a-44a3-b45f-470d758a6619,03fd406b-0150-4cdc-aa04-080f9be1280a,,2
982b1f74-bd5a-44a3-b45f-470d758a6619,8f2ea7af-b0d0-41ee-9d17-a40e3aa0b8dc,,2
982b1f74-bd5a-44a3-b45f-470d758a6619,dcf135cd-6fb4-44eb-b65e-e2d335032dd9,,2
982b1f74-bd5a-44a3-b45f-470d758a6619,8eab77a5-4491-4a83-a9f3-7e56f0453358,,2
da92efb3-4fcc-40cb-b65d-510b096aff59,fe06728f-99e4-4f76-a720-860fc7010236,,1
62aa83de-7e15-4062-8155-7db37bc06b28,65412858-bc08-435f-a475-57236bc37e18,,2
65412858-bc08-435f-a475-57236bc37e18,62aa83de-7e15-4062-8155-7db37bc06b28,,2
7c95aa29-9d95-42c0-a75a-36b5ce6b7ca8,45ce2584-777d-473f-9655-4d16b901aa65,,1
7c95aa29-9d95-42c0-a75a-36b5ce6b7ca8,47b92256-fff5-4a84-a0ff-e1eb8a3ba77d,,2
4f804d58-9551-4a31-97dd-20bea3b370dc,73a4925d-fa5f-45e2-b7d7-824311ab7cc7,,1
c770eed8-72f3-4606-90b9-daaf35d84729,a8af45c9-1afd-4767-889e-a9e9804a5ae4,,1
d422ac92-d4d1-400d-a7e0-14009e4da6e8,382e1f43-a469-43bd-a550-5b8c13fad50b,,1
958139f6-6cf7-4ab5-a2f8-1247220e1ee0,b257ca91-83e8-466d-838f-0b0cbef9ed36,,1
22c0300b-34e1-4541-855c-0f7e4f340b84,36f47498-d757-4043-8be0-96da4e02f493,,1
36f47498-d757-4043-8be0-96da4e02f493,22c0300b-34e1-4541-855c-0f7e4f340b84,,1
c570aa3d-543b-40a2-93fc-cd1ece87be51,613082ef-51c6-436a-8413-2db730d4eb79,,2
cfc99623-fdc9-4945-aae6-8b4fdeb0111a,ebe18259-db1c-4efb-80f5-43fad230c3c2,,1
126618d1-c580-4214-9dd2-a0e763dc0863,0a83c5df-bb46-4408-8a98-6a389437600a,,1
4c8947c2-b8b6-47c3-a696-a497c52febac,3b1bc625-72a1-4ab4-a390-76109f208fbf,,1
c1a93926-8ee5-4387-b440-e0e680b480c0,a9e3d33b-e82c-498e-b2be-8abc5275b33d,,1
30c296be-60a9-437c-afaf-b740a17a8fbb,5e05bd20-346b-4d8d-895e-487a2d57b58f,,1
30c296be-60a9-437c-afaf-b740a17a8fbb,e737cc46-7a77-404d-aeb0-602f17577b60,,2
a3c7a75d-f67e-4261-bf2c-fc160ca24adb,0e0de4d3-b61e-4e58-8df6-d8de802a8723,,1
318cd1df-4b5e-45ce-af34-2e6452e1d64a,23b303b1-a8b0-4d3a-8811-7e26576968b1,,1
318cd1df-4b5e-45ce-af34-2e6452e1d64a,852b0bfd-28b6-4893-8ba7-f51a3cddade8,,2
cac4fe41-9659-4ff3-aedf-b912b818e030,b6c6535b-3b34-4b43-82ac-bb0e7efe16ce,,1
ed3f2db3-76c1-4297-b622-2de0d5fec015,e2957425-5cbc-4f6d-a0f3-c3c5ccba57de,,1
ed3f2db3-76c1-4297-b622-2de0d5fec015,28fbc23e-eddc-4727-81b3-b25ac5525165,,1
6343617c-eeaa-467a-94ca-6322346a1521,abd74767-8bac-4381-a59f-2f06b48d5523,,1
6343617c-eeaa-467a-94ca-6322346a1521,a66619bf-72e5-4429-a1b3-3bf5a56a2c62,,1
6343617c-eeaa-467a-94ca-6322346a1521,abd74767-8bac-4381-a59f-2f06b48d5523,,2
6343617c-eeaa-467a-94ca-6322346a1521,a66619bf-72e5-4429-a1b3-3bf5a56a2c62,,2
6d507eec-1a1d-41f2-90a2-fc4b31234822,0e0de4d3-b61e-4e58-8df6-d8de802a8723,,1
abc1bdec-d347-492e-bad7-5193695b0a4e,47292278-bab0-42aa-8d8c-15fdf4831456,,1
4ede004e-2024-4568-a281-c26afb1ab70a,5b035b05-0eff-48e9-a907-155588de359f,,1
5b035b05-0eff-48e9-a907-155588de359f,4ede004e-2024-4568-a281-c26afb1ab70a,,1
86e308fc-75ba-4b7c-bbd4-3e722fca1c68,47c6faf4-0cda-448d-b840-613dbcb6eb21,,1
0f303753-811c-40b3-858b-add1bf944d36,b1e49d98-f938-40ad-8619-1087c02c07f4,,1
0d41ec68-8d67-485d-bc27-4cb818a54931,7e09e2ba-25ef-451a-b5dd-57cc7c8e3982,,1
9957c2f1-c538-42ec-bb55-63d131ad0e35,513813fe-3f20-4009-9d28-825b36968fbf,,1
9957c2f1-c538-42ec-bb55-63d131ad0e35,513813fe-3f20-4009-9d28-825b36968fbf,,2
cfa4dc5d-1b39-4dd9-a8e8-19a5629676a9,55e82e75-586c-4dd2-8466-6444a3e22822,,1
cfa4dc5d-1b39-4dd9-a8e8-19a5629676a9,55e82e75-586c-4dd2-8466-6444a3e22822,,2
6ecf6d36-274d-4883-8028-84f9186b176f,5e05bd20-346b-4d8d-895e-487a2d57b58f,,1
6ecf6d36-274d-4883-8028-84f9186b176f,5e05bd20-346b-4d8d-895e-487a2d57b58f,,2
cf02a5e9-7131-4d9c-bb82-b708078e7315,18f2bf9f-2861-4e79-a2d7-b0c488ed1608,,1
a20056c7-021d-41d7-8a6c-055f96d8525f,39c7a1e2-d9c3-4876-940f-b1639c335e5a,,1
a20056c7-021d-41d7-8a6c-055f96d8525f,0650d9d1-7c12-4f92-8067-76b063a1c361,,1
1f9019da-1db8-4d82-bdb1-093216bc0002,94e85f80-1b7b-4f59-a9be-00203981e5b0,,1
94e85f80-1b7b-4f59-a9be-00203981e5b0,1f9019da-1db8-4d82-bdb1-093216bc0002,,1
b366b0ed-a4d3-4393-a0f3-4413828eb4d6,1f36cac6-3982-44c4-9528-4cf67e04803e,,2
c4cab041-0652-457e-98f7-ea90036a1ed1,ee1cec2c-38bb-42d5-a65e-d2038a483753,,1
ee1cec2c-38bb-42d5-a65e-d2038a483753,c4cab041-0652-457e-98f7-ea90036a1ed1,,1
a5c1ef59-316a-468e-8db5-0fa76895557d,fb9be52d-bacf-4e00-93eb-e89446b7e77e,,1
8ae1923b-6932-4f96-b6c3-4af6b8c9eb69,ebdc8146-b5b2-443c-8879-c372852711a1,,1
a5bc300c-178b-48be-aca9-57cd8a5f6d21,f637d21b-76e9-434b-a2eb-e136ea3e4e8b,,1
403645f1-7703-49ab-acc6-a4abe6c1802e,de1696aa-b37f-4a6e-9cfc-17fb795a44d9,,1
d4760536-1beb-4e0b-8c1c-bc8be42c5194,2b77db41-7384-4c6c-9356-54b8835a860e,,1
d4760536-1beb-4e0b-8c1c-bc8be42c5194,c7824ce4-1238-4c84-97a3-d9ec3884aa62,,2
9a264db3-176b-48fd-9fe5-a9ad7d48d44b,b676dcdb-e058-4edf-acf3-ba0c0ce1ddf0,,2
9a264db3-176b-48fd-9fe5-a9ad7d48d44b,34cac004-9d5f-4a09-9a0c-3e1cfaad1a38,,2
2cb629cb-0b3d-452f-a376-b04d869b8d31,535511fb-e03e-4fac-9c74-e407ba5b3421,,1
3e23407c-aa00-4cd7-a0de-edb0f4a9c336,af281a19-f8b3-4b84-9dda-21378c005050,,2
87733c96-f2bd-4431-9499-8e7c4f2de719,8202181a-49c9-4766-81d9-d58b784d64d1,,1
091163d0-f55a-474a-8558-6e41d87e89a7,11ad5d5d-867d-4978-a81a-a354d0623813,,1
6697d33a-a19a-400a-8e58-990b6190216d,07ba7d3a-561a-46fb-8de6-15eecebd8f33,,1
d47b08af-80ea-4d5b-8374-2a57e79e80cc,b1e49d98-f938-40ad-8619-1087c02c07f4,,1
b1e49d98-f938-40ad-8619-1087c02c07f4,41dfdb49-9678-41f4-a481-bcf7b0e9bb30,,1
b1e49d98-f938-40ad-8619-1087c02c07f4,0f303753-811c-40b3-858b-add1bf944d36,,1
b1e49d98-f938-40ad-8619-1087c02c07f4,d47b08af-80ea-4d5b-8374-2a57e79e80cc,,1
b1e49d98-f938-40ad-8619-1087c02c07f4,41dfdb49-9678-41f4-a481-bcf7b0e9bb30,,2
59dafbc5-cecd-4aeb-ae2b-b68ff8cd202c,baadf0e0-3b0c-453e-b8c2-ae6f0b2de8f9,,1
59dafbc5-cecd-4aeb-ae2b-b68ff8cd202c,4c1e5226-9377-4f26-bcef-6b671a9de61b,,2
59dafbc5-cecd-4aeb-ae2b-b68ff8cd202c,baadf0e0-3b0c-453e-b8c2-ae6f0b2de8f9,,2
4c1e5226-9377-4f26-bcef-6b671a9de61b,59dafbc5-cecd-4aeb-ae2b-b68ff8cd202c,,2
4c1e5226-9377-4f26-bcef-6b671a9de61b,986bad62-1e7c-4dc0-bac1-bc862a9d262f,,2
baadf0e0-3b0c-453e-b8c2-ae6f0b2de8f9,59dafbc5-cecd-4aeb-ae2b-b68ff8cd202c,,1
baadf0e0-3b0c-453e-b8c2-ae6f0b2de8f9,59dafbc5-cecd-4aeb-ae2b-b68ff8cd202c,,2
baadf0e0-3b0c-453e-b8c2-ae6f0b2de8f9,986bad62-1e7c-4dc0-bac1-bc862a9d262f,,2
79dc82ed-a30d-4cc8-a0c1-4f21dbe859c6,e43153a5-fc1f-41dc-888e-9789b2c6a9b9,,1
80d27cbf-27f5-4ad9-b35b-6716ebd36470,6ccd9621-f711-4f7f-a0aa-1abbd177c560,,1
150ca0e0-993a-4416-9f27-d4e84dfc9709,592a2280-6d94-4d70-8d4c-2404f247ee65,,1
193a09ab-289b-44b0-a472-2718697fc010,a4b1ad91-0e55-4ad6-abe7-933197052ba4,,1
a4b1ad91-0e55-4ad6-abe7-933197052ba4,193a09ab-289b-44b0-a472-2718697fc010,,1
71ffb1d5-6afc-4858-9bac-828f27a8a747,b0810691-040e-4255-9636-bc49a64dc8f3,,1
b3cd2077-d5c9-4600-885d-87e30e1e004c,e1d39188-6c4e-4c45-a5ce-aa8769748d9f,,1
a578b75f-56f8-41c2-bbd3-3e06cff690ee,e1d39188-6c4e-4c45-a5ce-aa8769748d9f,,1
e1d39188-6c4e-4c45-a5ce-aa8769748d9f,b3cd2077-d5c9-4600-885d-87e30e1e004c,,1
e1d39188-6c4e-4c45-a5ce-aa8769748d9f,a578b75f-56f8-41c2-bbd3-3e06cff690ee,,1
420d9e16-9e53-42cb-af2b-12aee3a8b773,696e159a-4422-416e-ae03-bbdd3f218c23,,1
696e159a-4422-416e-ae03-bbdd3f218c23,420d9e16-9e53-42cb-af2b-12aee3a8b773,,1
bf02c7c4-ddb1-46dc-acc7-0e44bd10157a,2f5995c1-93a2-4b85-b143-91ecf46ade75,,1
1eea5e63-a799-4199-990c-7188a1a42a01,936bd2ec-48a9-4de2-a977-306474a2ce41,,1
aafa9701-d9e0-467d-bf93-5d249d76dbea,521a4f44-2ce9-47ca-9df4-fea78dc9ef37,,1
aafa9701-d9e0-467d-bf93-5d249d76dbea,521a4f44-2ce9-47ca-9df4-fea78dc9ef37,,2
aafa9701-d9e0-467d-bf93-5d249d76dbea,a9ef81ba-eed1-4c7e-852f-381c75fd6e33,,2
521a4f44-2ce9-47ca-9df4-fea78dc9ef37,aafa9701-d9e0-467d-bf93-5d249d76dbea,,1
521a4f44-2ce9-47ca-9df4-fea78dc9ef37,aafa9701-d9e0-467d-bf93-5d249d76dbea,,2
a9ef81ba-eed1-4c7e-852f-381c75fd6e33,aafa9701-d9e0-467d-bf93-5d249d76dbea,,2
13903a68-a0a2-4439-b528-f83c1c42757b,a642be46-1e0c-4dd9-a2f0-1cda4e532d87,,2
034f4b95-6bc3-4e8c-a1f0-5c2dd0e7604a,e83b9fae-d6af-4c86-894f-2c99bc4be630,,1
d87cf2a6-4ad7-4a22-9e96-c6cb19724971,5821f65c-8b85-47b2-a940-67d81f916f13,,1
91ed025f-d968-4d8b-bd97-0e4134d38ae4,6da92867-4e7a-496f-93a8-8053ca7c547c,,1
91ed025f-d968-4d8b-bd97-0e4134d38ae4,80f79cb5-cbb8-4aaf-9f15-957ffe1a2a7a,,1
1b9a9c68-26c9-4d84-8039-43ca09e04714,6ca4e7c6-314c-4f51-ac95-111bbece7385,,1
6ca4e7c6-314c-4f51-ac95-111bbece7385,1b9a9c68-26c9-4d84-8039-43ca09e04714,,1
58f7cce2-0dc3-40a4-8c9e-d969a7e2606c,6c6a0b53-6701-49b1-8fc1-0d153f8e2483,,1
04348101-51d0-48eb-b41c-7cc44d4a88ec,3fb62d44-b993-4ca9-92ed-acc85cdd03cd,,1
b4937757-bc47-4a77-90f9-7bc443db4b68,e1eeed7b-7421-4115-bb1e-7fab30eb5ce2,,1
5214a74c-6adc-421f-8d36-a33bcf363fd3,4becd3a2-cb46-42b9-b090-e17e6aa7412b,,1
1ab38130-82d3-4773-800c-1daf91f54dba,ea40678b-49d4-4844-a682-c2578a5567db,,1
