supergroup_id,group_id,subgroup_id,root_id,serie_id,mineral_id
,35c224aa-3a38-40f4-9153-f8041bacebed,,,2d525aaf-6f73-4c4f-9606-921b1f0e9af0,8823d692-315e-4e30-9733-c23be4ad8d60
,35c224aa-3a38-40f4-9153-f8041bacebed,,,2d525aaf-6f73-4c4f-9606-921b1f0e9af0,8f8803ab-58f0-478e-8a00-3e3ca2dfe9d7
,35c224aa-3a38-40f4-9153-f8041bacebed,,,2d525aaf-6f73-4c4f-9606-921b1f0e9af0,0ca47f1c-5df6-4750-a9fb-9beef54862c8
,35c224aa-3a38-40f4-9153-f8041bacebed,,,2d525aaf-6f73-4c4f-9606-921b1f0e9af0,6a9d37bc-d3a1-47f0-917e-c812a2c351cc
,35c224aa-3a38-40f4-9153-f8041bacebed,,,2d525aaf-6f73-4c4f-9606-921b1f0e9af0,fddf8770-fc68-44dd-947f-d26feec9abb6
,35c224aa-3a38-40f4-9153-f8041bacebed,,,3df3ad4c-8db2-43e5-adfa-73f5cddeb8d0,
,35c224aa-3a38-40f4-9153-f8041bacebed,,,3df3ad4c-8db2-43e5-adfa-73f5cddeb8d0,fddf8770-fc68-44dd-947f-d26feec9abb6
,35c224aa-3a38-40f4-9153-f8041bacebed,,,3df3ad4c-8db2-43e5-adfa-73f5cddeb8d0,e06570c5-750e-4a2c-902c-25ff3dd16034
,35c224aa-3a38-40f4-9153-f8041bacebed,,,3df3ad4c-8db2-43e5-adfa-73f5cddeb8d0,81ffa505-aaae-4517-a14c-eb4e30b97855
,35c224aa-3a38-40f4-9153-f8041bacebed,,,3df3ad4c-8db2-43e5-adfa-73f5cddeb8d0,372ad502-3ea9-4bbc-aa29-992c91e23310
,4379e6cc-3981-4f6e-8b5c-aba86c354ff0,,,,
,4379e6cc-3981-4f6e-8b5c-aba86c354ff0,,,,305e8444-dcf8-4213-af3e-efe95657d2db
,4379e6cc-3981-4f6e-8b5c-aba86c354ff0,,,,3a6e0829-d9ea-42cc-91bc-8247f075d82e
,4379e6cc-3981-4f6e-8b5c-aba86c354ff0,,,,dd8ba2d6-95f0-4de7-a211-612f623b51fa
,4379e6cc-3981-4f6e-8b5c-aba86c354ff0,,,,abd495b0-d461-4c6b-a94a-00c866e5be70
,4379e6cc-3981-4f6e-8b5c-aba86c354ff0,,,,b6415d36-606f-4e15-90ae-297eb5a745a2
,4379e6cc-3981-4f6e-8b5c-aba86c354ff0,,,,05ce9553-304f-4973-9ffc-6133bf78d60d
,2853d3c6-001c-4326-9d54-b58b25551e57,,,,
,2853d3c6-001c-4326-9d54-b58b25551e57,,,,9f57fe88-79d1-47f0-b5a3-3185195cf64a
,2853d3c6-001c-4326-9d54-b58b25551e57,,,59d0e461-6614-437d-8106-5218157e3431,
,2853d3c6-001c-4326-9d54-b58b25551e57,,,59d0e461-6614-437d-8106-5218157e3431,1b72ccfa-befc-4ce8-b22d-d655f0d78b79
,2853d3c6-001c-4326-9d54-b58b25551e57,,,59d0e461-6614-437d-8106-5218157e3431,2c91181b-a180-4f7b-9f8f-2edfeb3603d7
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,30e5712e-8148-4718-91b2-2832040e0390
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,d4d53a4a-a84d-4c99-bfc8-f8fd3f8f2896
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,9cd8637f-4251-4452-b742-144980673174
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,2f9da6c2-aab2-4fea-9293-22261e03571a
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,a6a860c8-fcca-4fc2-bb01-555035ae1295
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,eca7225c-c496-41f3-aa69-2fd9a6112748
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,791c07ed-e054-424e-86af-29861d6cb4ec
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,4911fc2d-ecc4-41d8-b02a-1cc54ea0fdaa
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,fc835f83-acdd-40d2-8d5d-9185c924f9cc
,f0f84610-2c9d-4187-9ab9-83fd9dadc6c5,,,,ff5536ac-d9a3-4c5b-8729-075374356774
,106fd803-d9e9-42ab-90ed-b6b2848872df,,,,
,106fd803-d9e9-42ab-90ed-b6b2848872df,,,,7c6e92b4-891e-4ae4-a7fc-8559165ebdf1
,106fd803-d9e9-42ab-90ed-b6b2848872df,,,,337a328b-f257-4b1f-a698-9106c06d5249
,106fd803-d9e9-42ab-90ed-b6b2848872df,,,,822fde25-f885-4720-8c3f-cd8ce8a34958
,106fd803-d9e9-42ab-90ed-b6b2848872df,,,,df84e74b-530e-4b67-b7f9-2826daedcd95
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,,,,
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,e596745b-aacd-484c-b66b-521abc4f275b
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,452fe6a8-41f3-46f7-b9af-31694b36a5c6
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,d6928635-7ce3-4b59-a6fc-386ce61b5346
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,8a0a50eb-e419-4e25-be2b-8c614232ecca
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,d5e433f2-cb3d-4e5c-bdfe-bfa5abc5e8d8
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,79421da1-ed9c-43da-aef0-bf968077f615
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,af32c7f0-95f7-40a5-b233-63f922595302
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,56a92ee3-f697-404c-9668-c3b691c87abe
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,1835e0b0-62dd-4012-8b92-09641401447e
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,1338a6b3-58b0-49de-b472-b2e0e08c78af
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,1c885dfc-c72f-4695-a3a1-5b3eaa801501
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,52408494-d670-4ea6-b9e7-177e0b42684e
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,623258ed-edeb-4cf3-9b53-ba61e7523212
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,52857178-073c-4bed-952f-e41e42844893
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,cc0d94bf-3ed1-496f-8ab1-124206cf11f6,,,2335f3b8-7de9-407e-aa16-ab7e0b7fddf8
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,193d4e46-479f-4f15-a56f-4120cf32aa02
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,b8be1def-7a1d-497d-9440-616f301c2822
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,0d01747c-c86c-49ee-9f4e-85290aba3cfc
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,1e8e1dea-013c-4d53-bc7b-ef3cd9dad78b
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,599bbfed-9a43-45b3-8e8c-f6a14ea4b5b3
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,26a6931f-3937-4f6a-bf24-adbaca6d1332
,f8a4b9e3-35ef-4310-813e-dbb1507fcfa4,d4070c1f-728b-45e9-8117-079ebe6ceca3,,,b7575d92-d95b-43a7-b711-447a4b299950
,7c373d11-3cb6-4421-8ef0-16a0a993884d,,,,
,7c373d11-3cb6-4421-8ef0-16a0a993884d,,,,309c52b8-c9b3-4abd-8cdd-d82083a34cad
,7c373d11-3cb6-4421-8ef0-16a0a993884d,,,,245c00bc-6320-4800-99eb-d2242ac187ef
,7c373d11-3cb6-4421-8ef0-16a0a993884d,,,,402a933b-091e-4f39-8be4-52803943f5c3
,7c373d11-3cb6-4421-8ef0-16a0a993884d,,,,8756843d-ce2d-4c02-8ad8-dabca5997f56
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,,,
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,,,6f15ab56-c853-4e74-bc6a-6a8e55cbdb2e
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,,,f2182ff3-193f-4a4a-9f17-955c709746d9
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,,,df1851e5-20c8-4423-b7c8-e81a400b7a44
,,,c3967e1c-d8d0-4f20-8373-17a7eca58c84,,
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,c3967e1c-d8d0-4f20-8373-17a7eca58c84,,c3317ea3-294d-437a-a15f-8b6236395427
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,c3967e1c-d8d0-4f20-8373-17a7eca58c84,,fef83ecd-dc6b-42e4-9170-b640defa70c7
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,c3967e1c-d8d0-4f20-8373-17a7eca58c84,,b9fc62b1-ea4c-497f-9b4b-e7fd0b167a8e
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,c3967e1c-d8d0-4f20-8373-17a7eca58c84,,cf74ea98-c01b-46a4-ba1e-30cbb16c003a
,8eab274b-ca16-4e42-85c8-a4b45edb0f20,,,,640af6bc-260e-4746-97bb-d84f957bcff5
,47ed191f-0dd4-4ee1-98c2-59a4916ec88a,,,,
,47ed191f-0dd4-4ee1-98c2-59a4916ec88a,,,,16cfe947-df03-4070-b0e8-5e0cc0db9563
,47ed191f-0dd4-4ee1-98c2-59a4916ec88a,,,,b498d7d3-3a0d-4df7-b65b-c829b4bc550e
,47ed191f-0dd4-4ee1-98c2-59a4916ec88a,,,,b4566458-21ac-4935-83f4-ee26a90f1434
,5f257ef7-c924-4913-972c-ea18a89313c6,,,,
,5f257ef7-c924-4913-972c-ea18a89313c6,,,,f84b7389-e4dc-42bd-9817-915ccdb5fe19
,5f257ef7-c924-4913-972c-ea18a89313c6,,,,d8e7fa2d-d938-47ee-aa8a-346bbf47553d
,5f257ef7-c924-4913-972c-ea18a89313c6,,,,10c82e0c-e4f8-42f8-a7fc-8b6733362f1b
,5f257ef7-c924-4913-972c-ea18a89313c6,,,,64d98eae-34d2-4a2d-a34a-3949e5fa9dc6
,5f257ef7-c924-4913-972c-ea18a89313c6,,,0544cbdc-fa89-48f2-b534-7ea59d0d4bda,
,5f257ef7-c924-4913-972c-ea18a89313c6,,,0544cbdc-fa89-48f2-b534-7ea59d0d4bda,dfe777ce-df25-493a-a439-4978bc01e2b2
,5f257ef7-c924-4913-972c-ea18a89313c6,,,0544cbdc-fa89-48f2-b534-7ea59d0d4bda,a521d649-edbe-4b4d-b014-99aabd2f2603
,a750d8c1-aed6-4866-86c4-3a867a5823ac,,,,
,a750d8c1-aed6-4866-86c4-3a867a5823ac,,,,e0856c8f-59a8-4345-8a47-556e4c034d87
,a750d8c1-aed6-4866-86c4-3a867a5823ac,,,,92076771-178f-4f92-991d-c67162ce739a
,a750d8c1-aed6-4866-86c4-3a867a5823ac,,,,d31dec63-428e-44a3-ad86-b3fdc476633f
,8dfd658d-bd9c-4568-a14b-7c8cbc199a9e,,,,
,8dfd658d-bd9c-4568-a14b-7c8cbc199a9e,,,,887e960f-460e-4668-9164-17f5ec47eabd
,8dfd658d-bd9c-4568-a14b-7c8cbc199a9e,,,,59425c5f-a788-4a88-a89a-4e00627e8013
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,,,,
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,,,,cc07c82c-744c-4ee3-827e-23dbc9df6a82
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,,,,9c5389b3-f640-448c-977e-9dba50489aa7
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,,,,16766893-91ba-4dcf-96f3-89ea2761f836
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,7ea53d68-0c74-45bf-8430-8333d6c2921b
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,a24f6e6c-b2d9-409c-bd9c-8ecb9ccd0979,,
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,a24f6e6c-b2d9-409c-bd9c-8ecb9ccd0979,,1f208094-8753-42e4-99f7-24c8d580873e
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,a24f6e6c-b2d9-409c-bd9c-8ecb9ccd0979,,9c29402f-de26-4354-a91a-f23889c6e06d
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,f62f582b-69b5-472d-a07b-58c9a9df0ab1
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,f494f19c-1172-4226-9ffb-a4508475b840
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,e3257038-e7b7-4b6c-868d-eb5c9667cef1
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,00b53452-4e12-4d1f-a0fb-0a65742ff94c
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,fe964605-98ca-4d67-8b91-929f6d48e43b
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,efc5b85c-e0be-4c95-8715-8fb9fdfcdc3b
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,0d2517db-8fcd-4faf-9579-24cefee57d8a
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,c7a4d060-3a46-4993-91fb-6d146f2614d6,,,c8cad4c1-8d93-4b62-b6f1-dcf9a0631f42
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,80c128a6-3101-4950-8ac1-676afde35ca2
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,8efa945e-7963-4112-901b-da92385081cc
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,381ed10e-e4f4-460b-a171-88914dba08ca
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,2ae77f6b-f336-4685-aacd-8430aa44b67a
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,ff24d70d-7401-463a-8bc6-601dff3e7e2b
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,1f9ff7b3-fa58-4c3a-8319-ce51f4abec7d
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,d2e4c9f3-20f9-4a70-9cb5-2b778a1d076f
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,a0452d0e-263b-4155-a54e-25dd2c0053a0
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,17b18491-1d14-45ad-8e36-4db26de07d13
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,f5e9f620-f9d1-42a1-a9b1-071840614140
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,52750812-649c-4170-9d13-8e21c809b77f
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,002b6a8c-8f01-4d7a-b746-a3643babfc47
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,0f10ba98-a6fa-4211-8ad1-75f0b99d0147
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,ac961cb8-62d4-41b3-8215-9aa00bfec2ca
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,a1db8790-52d7-4a76-afed-19c5f0ff38b9
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,3ea5b2c9-67f7-460b-b4fb-dd49f84d41cf
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,06615df1-1256-4211-9195-770230ec3e68
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,e66cfaca-3b18-411e-96c4-bf1cd41a0148
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,905ddc27-69e5-40d9-8bb7-cad9d146064d
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,0d03104a-a4e0-4c2b-9ff0-7ce0b3f7b88b
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,e0a4eecb-6e1f-4833-9781-79eb397b844c
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,75f015bc-69c0-4330-a013-4acd86bf06a6
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,,10c3b446-e92c-4cc9-994a-f5e0bfc91986
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,fdd161b6-d154-49d3-b671-c6b872f8483b,
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,fdd161b6-d154-49d3-b671-c6b872f8483b,39c7a1e2-d9c3-4876-940f-b1639c335e5a
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,fdd161b6-d154-49d3-b671-c6b872f8483b,416f1765-c9fd-43e5-8462-1f37f11b1723
,c930ca58-2a6b-4170-9f99-2e3cf3a47013,243b9e0d-f22f-474b-954d-2b03bf31cc9f,,fdd161b6-d154-49d3-b671-c6b872f8483b,311dca57-2340-4137-993f-82a985e07b6d
,f8e560f5-e076-44d7-b168-70de824c6d0e,,,,
,f8e560f5-e076-44d7-b168-70de824c6d0e,,,,54e2db23-4013-401d-a9d1-46cdc5f280a3
,f8e560f5-e076-44d7-b168-70de824c6d0e,,,,0164fc29-4317-4eac-bc66-a2196b601a4b
,062f3d01-d1eb-4512-8be8-a23f00e8618c,,,,
,062f3d01-d1eb-4512-8be8-a23f00e8618c,,,,edcc89be-3a88-4389-8744-29c02d603d87
,062f3d01-d1eb-4512-8be8-a23f00e8618c,,,,e0ef1ce9-c82e-4409-81ef-eeab8c9a559f
,5f2b8fe7-e545-42c5-937e-37b23bb2f456,,,,
,5f2b8fe7-e545-42c5-937e-37b23bb2f456,,,,2587329c-1a72-4b18-8506-0ede5a2e14ad
,5f2b8fe7-e545-42c5-937e-37b23bb2f456,,,,fb97591b-7be8-42e3-9e52-86280e73f436
,6d8e19d0-ab92-4145-9802-0bffdd94cfdb,,,,
,6d8e19d0-ab92-4145-9802-0bffdd94cfdb,,,,c704df25-68f8-4e65-a4a9-ec89d29d0da5
,6d8e19d0-ab92-4145-9802-0bffdd94cfdb,,,,d99181c0-51fa-4857-816c-62de6daf19bf
,6d8e19d0-ab92-4145-9802-0bffdd94cfdb,,,,e2fbd738-c9f2-49c5-bace-ba8987b53508
,ef103baf-a436-4176-bad6-268f79dba40a,,,,
,ef103baf-a436-4176-bad6-268f79dba40a,,,,e952b933-3315-4592-87d9-f4a6a675cebd
,ef103baf-a436-4176-bad6-268f79dba40a,,,,fbb4f247-22fd-49ee-a94b-5c33822ea64b
,ef103baf-a436-4176-bad6-268f79dba40a,,,,b570b1bb-c58f-41bd-8e84-2515f628d636
,ef103baf-a436-4176-bad6-268f79dba40a,,,,d23da840-7f01-43ed-9d44-e4bc70e4651a
,ef103baf-a436-4176-bad6-268f79dba40a,,,,57b724bc-1ed5-4d4a-88bb-b5dd7a9d7350
,ef103baf-a436-4176-bad6-268f79dba40a,,,,8cd27dc2-23f8-4d41-9f8d-d5be6aa06ebe
,ef103baf-a436-4176-bad6-268f79dba40a,,,,e5755962-05aa-420f-ad89-104b7a8ebf57
,ef103baf-a436-4176-bad6-268f79dba40a,,,,c29a1c4d-4f65-44b7-b88a-2c0df3774ef8
,9fb79318-38d9-47ad-9d47-f34560db39b5,,,,
,9fb79318-38d9-47ad-9d47-f34560db39b5,,,,a66619b1-b7a9-45f6-8a07-79c7dff80c09
,9fb79318-38d9-47ad-9d47-f34560db39b5,,,,073ebc1b-4414-4e3c-90ad-d85d4ce8bb01
,ccded86f-e7da-459c-9a3e-64896f075668,,,,
,ccded86f-e7da-459c-9a3e-64896f075668,,,,613082ef-51c6-436a-8413-2db730d4eb79
,ccded86f-e7da-459c-9a3e-64896f075668,,,,c570aa3d-543b-40a2-93fc-cd1ece87be51
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,9e7844f0-4286-467f-9376-5f56e0d01b03
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,9e26364a-dd0d-4b5a-a147-826e0a480a20
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,c22ce85e-c9bf-4ac2-b1bc-a595a4809f86
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,361bda03-b1cc-495e-b17b-e81660a09883
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,06b2df40-0a6a-4907-a288-3f37c43de107
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,1a293dbc-2d8e-4d0f-9af7-660a22a29c0a
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,d319341b-d130-4e58-8aed-052db990c059
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,abd74767-8bac-4381-a59f-2f06b48d5523
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,,a66619bf-72e5-4429-a1b3-3bf5a56a2c62
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,aeb7218f-3543-4358-8cef-6122980a2ed6,
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,aeb7218f-3543-4358-8cef-6122980a2ed6,d84d7e6d-94b8-4bbf-b49a-2b589345d3e7
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,aeb7218f-3543-4358-8cef-6122980a2ed6,bdc4e6f1-4beb-4b1e-9a9c-b746ccba94a0
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,721c8ea7-d597-462c-bd82-e39049b4416f,
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,721c8ea7-d597-462c-bd82-e39049b4416f,6343617c-eeaa-467a-94ca-6322346a1521
,31e11ae8-60eb-4f4e-ac40-cfc3394c7df2,,,721c8ea7-d597-462c-bd82-e39049b4416f,665a8b11-a2df-4207-b463-738034e24115
,695b653c-b415-46e1-bb70-226521f39200,,,,
,695b653c-b415-46e1-bb70-226521f39200,,,,872e49b5-8ada-43a2-9862-d21c5c54157b
,695b653c-b415-46e1-bb70-226521f39200,,,,57c61b8c-ec44-401b-a8da-6d03f8b908d5
,695b653c-b415-46e1-bb70-226521f39200,,,,6987aae9-3501-4bc2-a517-b0391f45e977
,68f430a9-837b-4cce-839e-8f7980a2b914,,,,
,68f430a9-837b-4cce-839e-8f7980a2b914,,,,b676dcdb-e058-4edf-acf3-ba0c0ce1ddf0
,68f430a9-837b-4cce-839e-8f7980a2b914,,,,9a264db3-176b-48fd-9fe5-a9ad7d48d44b
,68f430a9-837b-4cce-839e-8f7980a2b914,,,,34cac004-9d5f-4a09-9a0c-3e1cfaad1a38
,68f430a9-837b-4cce-839e-8f7980a2b914,,,,d07408fb-9635-4d1e-842e-d828d28d9b0a
,93484d9d-d65b-43f1-afc3-97300d19b704,,,,
,93484d9d-d65b-43f1-afc3-97300d19b704,,,,4aee4378-736f-4102-a2bc-58a93f2ea5c8
,93484d9d-d65b-43f1-afc3-97300d19b704,,,,4f5db628-ca62-4ae1-ace3-0b8e92e53ddd
,4ea14c55-d5bc-4cc8-a42c-3fd5eea7b443,,,,
,4ea14c55-d5bc-4cc8-a42c-3fd5eea7b443,,,,936bd2ec-48a9-4de2-a977-306474a2ce41
,4ea14c55-d5bc-4cc8-a42c-3fd5eea7b443,,,,bf02c7c4-ddb1-46dc-acc7-0e44bd10157a
,c102cf30-987d-4e4d-ab4d-964cc8d29148,,,,
,c102cf30-987d-4e4d-ab4d-964cc8d29148,,,,1a41f81a-d018-46ac-b0bb-d95ccf2994d2
,c102cf30-987d-4e4d-ab4d-964cc8d29148,,,,bfc3c589-7b46-44ac-ac72-a6bc63e274bc
,ece428e6-8400-4a8c-892e-bcac420cc4e4,,,,
,ece428e6-8400-4a8c-892e-bcac420cc4e4,,,,54c4c154-70f8-48eb-8290-11cdb6554173
,ece428e6-8400-4a8c-892e-bcac420cc4e4,,,,8b69c250-c047-4f8e-bb29-617641d5ad28
,47998d0b-8112-49af-9c09-7c17dff1d069,,,,
,47998d0b-8112-49af-9c09-7c17dff1d069,,,,54fbcc2f-6f4b-4944-86a9-0ff5dc6f006a
,47998d0b-8112-49af-9c09-7c17dff1d069,,,,1fea0ac9-3908-4852-9430-6cc39a87a96c
