mineral_id,ion
a2f0adb3-06b1-4234-b798-ff6e8844e4ef,K
1160ba06-89b2-49e5-82d4-4dbd8fec2dee,Na
8be55321-a25f-4415-9fee-6155b6e53b99,Ce
d63dfe25-cb3c-4dbd-b669-5217e2f455b3,La
c58b9ec7-86f3-4d6b-bb49-6d3b541c3dbe,Y
8aa68a6e-3cdc-4a80-b7f4-2fb7ef72d43b,Br
1b8f5579-ae5f-4a11-a6d4-74aff839e983,Cl
4cb4e98c-e4e0-4221-a670-c685db006465,I
0a99c51e-d707-46bf-a942-2f46c4630b30,K
0a99c51e-d707-46bf-a942-2f46c4630b30,Mn
0a99c51e-d707-46bf-a942-2f46c4630b30,Na
2262bfd4-1223-406e-9c0b-1940f8b4ad23,K
2262bfd4-1223-406e-9c0b-1940f8b4ad23,Na
16b214ce-d92c-4467-8851-81f236177d86,Na
d0a40261-aee7-4896-919f-c2fc2c68aae8,Ce
d092218f-63ad-4a29-bd3e-520f8eb67ab6,La
bdd1c87f-8cba-4906-846a-d66cce05c428,Ce
f6038c86-be7f-44e6-878c-077ceb956793,Mg
9a9ce0cc-fccd-4db6-8fda-6952e34d4b06,Ti
9a9ce0cc-fccd-4db6-8fda-6952e34d4b06,Zr
9a9ce0cc-fccd-4db6-8fda-6952e34d4b06,Si
859664df-faab-4dca-b3df-bae61aeeafaf,Zr
9ed3f85b-c333-441a-8984-446866b66a10,Ga
ee5b3a0f-c3e6-4a60-a38f-6f6ce739b40d,Pb
87784cbf-532e-42b5-8da3-13920daf1fcc,Sr
a72e0674-33f9-4056-8df6-10b17ab3f816,Ca
c580ebb2-ab90-4b62-8b20-0952a8c14d29,K
5f3d52bd-ef0d-455d-92ab-961f00847312,Na
59c51c35-edb9-4791-8cf0-35915b212b16,Sn
59c51c35-edb9-4791-8cf0-35915b212b16,Cu
dca707c4-5be5-48c2-9f45-172c4ff020a2,Ce
972d7003-ec80-46c9-8dc1-3f79ab560749,Ca
0f52f8c0-8844-4874-9d29-ee3d4f2ce565,Mg
dc709632-95ba-48ba-b2cb-544b259c43a0,Na
3a1c0c52-a52a-4b31-8d7d-b09a2f7ecff6,Fe
323e4bb7-0342-4e9c-932b-90b1d979e781,Fe
b33af8b8-2920-40fc-a0f2-2e7d54293e94,Fe
b33af8b8-2920-40fc-a0f2-2e7d54293e94,Mg
f1efc711-12b5-4ef0-b8fe-ed63259dc731,Fe
9fdefa34-dd31-48bd-b17d-940f264a54bf,Fe
9fdefa34-dd31-48bd-b17d-940f264a54bf,Na
9fdefa34-dd31-48bd-b17d-940f264a54bf,K
9fdefa34-dd31-48bd-b17d-940f264a54bf,Si
efddc2eb-3ba0-4d6a-8252-1421a54289ff,Fe
09086de8-6db2-40a4-a562-71cb78985296,Fe
09086de8-6db2-40a4-a562-71cb78985296,Cr
3ebcd3d9-ae5e-4817-8f2b-712e9f363252,Ce
54d155bc-54e3-49ac-a89c-5332b6581782,Nd
b6c44d48-6c5f-42c4-a69c-3ffc76a88722,Y
e2f5cf3b-7532-4a18-b8e0-5503f948dd6a,Fe
e2f5cf3b-7532-4a18-b8e0-5503f948dd6a,Rh
e2f5cf3b-7532-4a18-b8e0-5503f948dd6a,S
86cec9c2-8767-4bf0-b596-71c51ba81501,Fe
86cec9c2-8767-4bf0-b596-71c51ba81501,O
86cec9c2-8767-4bf0-b596-71c51ba81501,H
1d372fcd-25a5-462b-a314-a152a898b8c7,Fe
1f785550-6435-4da4-870c-f93abc07c919,Fe
a2d792a1-778a-4827-98d5-26a7ad2e2f1b,Fe
463ce8da-3560-4f39-91bc-590c701a0a57,Fe
67b21c13-9fed-46ac-ab92-f4cc411c31c9,Fe
67b21c13-9fed-46ac-ab92-f4cc411c31c9,F
8a4f1256-e805-4632-ac2a-ba97202a8239,Fe
0345dd78-7dfc-45bc-9903-df979b7c80d8,Na
0345dd78-7dfc-45bc-9903-df979b7c80d8,Mg
0345dd78-7dfc-45bc-9903-df979b7c80d8,Fe
0345dd78-7dfc-45bc-9903-df979b7c80d8,F
721b4300-4690-468d-9121-de292a6fb5f7,Na
721b4300-4690-468d-9121-de292a6fb5f7,Mg
721b4300-4690-468d-9121-de292a6fb5f7,Fe
721b4300-4690-468d-9121-de292a6fb5f7,F
6f8f8baf-981d-46f0-bc0e-91419eb44998,Fe
e4cca3eb-c9a9-4a67-a3e0-8c8b1044eaa5,Fe
4d813438-0d09-48af-b579-bf64089bbee6,Fe
f8cfc4e6-977b-462d-8a41-530bb788b12d,Fe
5e6a3df2-4be2-4135-9f2d-164118b8dbbd,Fe
93a4e966-58bf-477b-a4ff-85a63467226d,Fe
68c39feb-13da-4975-98c0-acfc7e4af4ad,Mg
68c39feb-13da-4975-98c0-acfc7e4af4ad,Fe
68c39feb-13da-4975-98c0-acfc7e4af4ad,OH
9b6dc374-ecc1-442e-8981-14c6f1a9e2ec,Fe
4cfd74b4-5c1e-4da0-9800-d0654c1669ca,Fe
eb16abb9-7a56-412a-ad9d-0c37bca49260,Na
eb16abb9-7a56-412a-ad9d-0c37bca49260,Ca
eb16abb9-7a56-412a-ad9d-0c37bca49260,Fe
eb16abb9-7a56-412a-ad9d-0c37bca49260,O
5827bd44-2cc0-42f3-9450-339df1db72fa,Na
5827bd44-2cc0-42f3-9450-339df1db72fa,Mg
5827bd44-2cc0-42f3-9450-339df1db72fa,Fe
5827bd44-2cc0-42f3-9450-339df1db72fa,OH
cffef817-ffb6-48e8-ae78-f7a516fb7103,Na
cffef817-ffb6-48e8-ae78-f7a516fb7103,Mg
cffef817-ffb6-48e8-ae78-f7a516fb7103,Fe
cffef817-ffb6-48e8-ae78-f7a516fb7103,OH
a8b317b1-ceff-446c-89b8-de7e18a9e27f,Fe
a8b317b1-ceff-446c-89b8-de7e18a9e27f,Mg
5f786d85-d4c5-4f9a-8e68-d11368b140a5,Fe
5f786d85-d4c5-4f9a-8e68-d11368b140a5,Mg
695c14c7-7b66-4b91-ab42-b98686f76277,Fe
5803dbd0-0059-414a-8ad5-7798c810b4d1,Fe
d9c31f49-f530-42b9-92fc-1578b73f50d4,Mg
d9c31f49-f530-42b9-92fc-1578b73f50d4,Fe
d9c31f49-f530-42b9-92fc-1578b73f50d4,OH
e29838ae-244c-4ab3-a685-e2dcf53ec323,Fe
fc063f93-eebb-4503-89c8-bded1b585228,Na
fc063f93-eebb-4503-89c8-bded1b585228,Mg
fc063f93-eebb-4503-89c8-bded1b585228,Fe
fc063f93-eebb-4503-89c8-bded1b585228,OH
eb1953b2-efce-418e-8077-7ba79b01ad71,Fe
f5c2e321-e261-410d-b85f-8eba44c39321,Fe
875278a3-fe02-4a4e-a966-e51e96b77cf3,Fe
16c43050-88a6-48fd-aa49-34fdd9b3995b,Fe
048af935-7fa5-4da0-bb90-6c4110ab3253,Ce
b168d54c-3fbc-4456-9207-d97531e8b2c5,Ce
808397d0-7b69-4271-affc-de03f72d3998,La
f8b35918-1b11-415b-b12b-4c095942e3cf,Fe
54b63148-fdf1-485f-8f0e-ff4a70453e42,Fe
ea5827df-fab8-4abf-832f-1f698263d7be,Fe
e3257038-e7b7-4b6c-868d-eb5c9667cef1,Fe
a6be6510-b941-4000-b9b1-4443f8806aa2,Fe
79d0ef6a-3642-46ee-87d0-d37ded68c57a,Fe
a2d6f64a-d041-47f0-b95d-2271d223e3cf,Fe
b1f1b896-8c69-4368-ba26-4821576d3867,Fe
48c9e881-5829-46a0-a180-94da15eb01c7,Ce
79e87daa-7ed6-44da-954b-031ad0d9ec55,Fe
79e87daa-7ed6-44da-954b-031ad0d9ec55,La
119e1c32-2f8d-47c9-903c-f9ab9e9500a5,Fe
d3bffd62-ef0f-4284-b16d-22fc80f8efe2,Fe
77f9cf19-a659-4683-89fe-a121b5e4d5b9,Fe
8a44391b-fa61-47a7-b972-eff292898a04,Fe
399716de-bf48-4b65-819c-28f0796ae6a8,Fe
dec01bc3-d5b2-4fc3-bcba-e579e7e24108,K
546f1b41-c5a4-4e2c-8585-37e1342a00e8,Mg
00c90cdb-76b5-4355-adb5-91dbcaa0d93a,Na
18dc1885-c86c-4208-b908-3936ed9b7342,NH_4_
405f2fe8-e172-4a9e-a9f3-7e22e0f5f20f,Fe
0cb574ac-fa9b-411a-8fb5-49894476347c,Fe
f5ea6dcf-c18f-481f-9ced-561c11b34356,Fe
f5ea6dcf-c18f-481f-9ced-561c11b34356,OH
f871fb84-2eea-4d6f-ae45-dd8b2f5347d2,Fe
88f76fb8-11cc-4384-9115-9bd6aa0ff46a,Fe
88f76fb8-11cc-4384-9115-9bd6aa0ff46a,Mo
c657c823-ebee-4cb8-b34b-73a7219c76c9,Fe
5e6683f1-6ad5-43b1-b69c-4a4343f53444,Fe
5e6683f1-6ad5-43b1-b69c-4a4343f53444,Na
d7e4c3ca-c384-4eee-a4f5-af0f0a9dd46a,Fe
d7e4c3ca-c384-4eee-a4f5-af0f0a9dd46a,Ce
e99c5131-f051-40ae-beee-162f0a90fdc8,Fe
e99c5131-f051-40ae-beee-162f0a90fdc8,La
b22a9859-72c8-409d-853c-01b125113b6c,Fe
b6d873c1-bca6-4a2e-9ec0-33c0b493873e,Fe
51094807-fe0f-482f-9a7c-8541f9f9bc99,Fe
ea5fa78e-2d34-457b-a4ff-9236c9f38381,Fe
08be76c4-da82-4af8-ae2e-543e034e83d8,Fe
9176135c-0333-44e6-94e9-eacc0fe79dd5,Fe
27206d3e-12b6-46ff-8452-135aee1d488d,Fe
38774c90-c729-4011-82ec-bd6e57a10328,Fe
575d9676-965e-4ed8-b85d-3a51a34bb7ea,Fe
acb60db9-a185-4ec9-94d7-f63f5d7096a7,Fe
b65e17d0-fae5-48aa-9827-3e03b9d56d84,Fe
b65e17d0-fae5-48aa-9827-3e03b9d56d84,W
3b04e777-d87e-47af-872f-56b452edc934,Fe
e7a6ead2-3eb8-4e98-ba2c-7b0fce555f06,Fe
e48cf02b-5aa1-4e54-9336-31a763e13633,Fe
cc85479a-327c-4c83-a43a-bf431d3f129a,Fe
36fddf92-8abc-4e8d-8e9e-fefbd7f38bd6,Fe
a06c9733-66d5-4e2c-bd4b-ee52c371ef21,Fe
143c23b3-913f-49ef-a982-84f4c76f9dfe,Fe
143c23b3-913f-49ef-a982-84f4c76f9dfe,Cl
72c1cc68-d7e4-428f-b0f1-29c3751921dc,Fe
f1eb3854-62bd-4ef2-ac72-18cd8431131c,Fe
694b65cf-c7e0-41e8-9737-1e76d7d206b0,Fe
54239a54-2dfe-407d-8338-3440ef549c2b,Fe
55f75946-3234-4e6f-af92-6721a7c9c3ff,Fe
982728bb-42da-4231-a04a-0c6ffa22aa03,Fe
cc59a66b-8867-4dfc-ba11-11e08fa65fdb,Fe
cc59a66b-8867-4dfc-ba11-11e08fa65fdb,F
6c4e2175-df9f-4a44-a8c6-988a8674e90a,Fe
8745dd2f-9a2c-49d5-aa43-0b7b8fd7baf3,Fe
8745dd2f-9a2c-49d5-aa43-0b7b8fd7baf3,F
2e1893e1-5530-48cd-bfeb-9b705c1986f8,Fe
03cc897c-9bbb-402b-af5d-b33e62cd7350,Fe
9c32f2f2-1a88-43df-a983-5910570aa6a1,Fe
e753744e-3108-4099-a3e1-884939ea52ad,Fe
aacd8339-615d-4a25-80b9-e996fd261dff,Fe
d312fa73-aa81-4b02-8b17-29e887dd4259,Fe
43a62ad2-f8d3-41ab-a916-fca055cd2d25,Fe
35891a9f-9d1b-4f41-96f2-8ea3670e0b32,Fe
6b566c07-e5bb-49e9-800b-f8d597c5551b,Fe
e901f7bb-1e26-4330-8704-8e41e22f5621,Fe
3c2a670b-1384-4b2c-8247-601ba9b888d2,Fe
b3ad5638-42d9-45e5-b1bf-b47db6909b0f,Fe
90b4ae27-9841-4b8c-8575-deae39a6de2e,Fe
5c231d3f-7c74-4e49-8c67-3ea4a30cc1ef,Fe
012576e7-13a8-493e-a398-61077d1aa278,Fe
f6df8877-3e6d-458f-953a-4020b1039470,Fe
438844b0-cae3-473f-a4d7-31b90c189d84,Fe
438844b0-cae3-473f-a4d7-31b90c189d84,F
e9ddf58f-f213-4995-a214-d81bff7ebb64,Fe
47ca8d7c-c3cb-4198-9ee1-5799008d9822,Fe
b4e3b84e-bb55-4a88-8122-0f88ab7c011a,Fe
b4e3b84e-bb55-4a88-8122-0f88ab7c011a,F
4e5efdcc-9895-4659-959c-d7a55564e247,Fe
2f8fd3dc-0a44-4f55-a368-f9ea9858c59b,Fe
76965e81-185e-4d32-9fca-4e3cdc013bbf,Fe
76965e81-185e-4d32-9fca-4e3cdc013bbf,F
0222664d-1db1-4814-b616-0d3e250be724,Fe
7a869cb6-ac00-4d92-805f-0fb87a1afdb2,Fe
7e9c5485-c213-41b5-b567-db770f0cec2c,Fe
c5161fe1-65ac-40d2-a384-d078031965f7,Fe
914c65c5-f040-4245-a9ad-d2a4b19803ca,Fe
914c65c5-f040-4245-a9ad-d2a4b19803ca,F
3ba67e9b-c8ae-4421-b53a-3a94467400b2,Fe
67d0b1a7-7d9f-4fa0-8157-5f9b92c11b54,Fe
cb4bb6b7-36a2-4f99-a4c4-d6445db9fb83,Fe
ce9acc12-e647-4f41-a84e-c196c8497965,Fe
ce9acc12-e647-4f41-a84e-c196c8497965,F
bcd2b1e4-6e57-4c87-a8d1-a367d3b6586d,Fe
4607f677-fafd-41d3-b29c-ed6adba7b3b3,Fe
a9acab00-b159-437a-b63a-6907b517f96b,Fe
a505459f-c3c9-4dcb-acf3-8291a30e44cc,Fe
b963c1b4-73ed-498b-b41f-b3d95601a92e,Fe
e7a79437-526a-4827-b4bd-e705e4b70540,Fe
f7914b09-a60e-4216-bf2d-24956d6badcd,Fe
9ab15442-9c13-4888-ac30-0b94042e7c9a,Fe
9ab15442-9c13-4888-ac30-0b94042e7c9a,Al
fe267ea7-162d-4738-a9b2-55a8f0429822,Fe
16346976-1a04-44d0-ac74-389e6cadce5a,Fe
1cbe610a-7e6c-4740-86d3-cd5dcda36227,Fe
7a27ccc5-426e-4129-8624-7916c436fba5,Fe
c0e71c0f-f3c3-48fc-914a-e3ec54925e39,Fe
e15163db-a405-4e12-81c2-119c997a59e0,Fe
1673d185-e181-4731-88ed-9effa76b6196,Fe
ad0271f5-012a-4c50-85ad-5d817b61a45d,Fe
7ede770a-58d5-4d7f-add3-8c4b6aa61eef,Fe
6fbba5fd-4565-46b1-9163-0eadfa831a85,Fe
ebcdef6e-4130-4ff2-9805-abf0d635e6d1,Fe
d3a11f2a-c4e3-40ba-8a78-20271665f341,Na
2fb2d07f-a2c7-4f66-beca-0ba745c1c584,Fe
2fb2d07f-a2c7-4f66-beca-0ba745c1c584,Al
381ed10e-e4f4-460b-a171-88914dba08ca,Fe
878dd40e-cd4e-4ace-aec4-403b386daadb,Fe
6c3e0ffb-5a9c-46d2-9de9-da5c4a80e7cc,Fe
7e67c90a-835a-4a1f-99c2-f7e7c657e15a,Fe
7e6984e7-02b8-47f6-ac04-1e8534604aed,Fe
5e0985c7-1606-4f0e-9c6e-b45ec4390a32,Fe
229a5ce1-a242-47a0-a2f1-6dfe81ca7ba4,Fe
19a47ce4-a8b7-4025-a634-465f936795c8,Fe
636c99c4-5cff-41c4-b8ab-c9b10c16e9b6,Fe
f1b2e201-2466-4c0c-833b-bc13971ab1d4,Fe
4f712e6b-ecd3-4ded-9a84-4ac6d5b3fa34,Fe
abfe1439-6ea3-436c-86db-de0356ea970e,Fe
d93897c9-5268-4a3f-8b75-f7d5e50bc0f4,Fe
c4e07d98-158c-4ee3-9d95-fd13cc1aef02,Fe
1c13d44a-03ca-4c10-870c-5d690a693e91,Fe
eca0844b-8dd5-475a-96b6-fa99b9c93d73,Fe
2e9014e5-286c-454f-bc31-db9976c4090e,Fe
76aa92f3-6a07-4803-a65e-d388a2b3f624,Fe
f3d6ff88-901c-45c5-9153-d75226d96d46,Fe
1a00153f-6ba3-44ac-85ef-da5e475464f2,Fe
5ffe5f74-9bfa-4f54-bb0c-a284882e7cad,Fe
54fbcc2f-6f4b-4944-86a9-0ff5dc6f006a,Fe
5766b732-6a15-4fc7-ad58-880a6def016a,Fe
bb62b658-d45e-4bd9-988e-d84b391d1ea0,Fe
7bc05614-d7d5-49aa-8838-c8eb6fd38fda,Fe
a4b94c3a-4f14-4bf1-a244-eba9bb84dec8,Fe
bde7739d-52a1-4d23-aaa8-97ccedd7a4cb,Fe
7163abac-a561-4cdd-a958-03943eff11e5,Fe
8f2ea7af-b0d0-41ee-9d17-a40e3aa0b8dc,Fe
a52f85e8-b91b-4a2e-8175-7b758f85275c,Fe
33eedd1e-9872-4f87-a2c5-50c33b977fb5,Fe
40180f23-d091-41e0-b58e-bfb3ab844f45,Fe
40180f23-d091-41e0-b58e-bfb3ab844f45,Ni
40180f23-d091-41e0-b58e-bfb3ab844f45,Pt
aa6f48e5-2cf4-4c55-8714-de5f63dc24a1,Fe
aa6f48e5-2cf4-4c55-8714-de5f63dc24a1,Ce
530abccb-c022-4ff3-9adf-08834db4b4c9,Fe
530abccb-c022-4ff3-9adf-08834db4b4c9,La
76cb046a-cfd4-4c83-80de-7a51251b9810,Fe
4d22f2b4-3db1-4814-8f23-3e5105255df2,Fe
0c767970-2ee4-4879-b3cf-084bf98b60c9,Fe
5d92b51a-93ad-44eb-a8d4-92303763ce7e,Fe
f504aa3f-ac75-466e-adeb-656ebb23b7aa,Fe
9dee27ea-86b7-429c-ad75-bf101ef84e91,Fe
c3187cd7-4431-4c40-9359-c76ac2cebe6b,Fe
d0c348f0-99e1-44bf-9932-12e0f1d28004,Fe
ee5e9aa1-13de-4815-8b77-df2a25d24f7d,Fe
5f4f563e-5ed9-407e-86d4-b78ca1117956,Fe
603ed886-e39c-4d59-8473-d8e3366de980,Fe
2ea9c5a3-ef7a-4a6b-8bf8-bc14f1d022f6,Fe
2dc1920d-b3bf-4699-8aab-3a36d4863678,Fe
2dc1920d-b3bf-4699-8aab-3a36d4863678,Se
50368907-14cf-4aea-9d94-7f8d29d21bc1,Fe
50368907-14cf-4aea-9d94-7f8d29d21bc1,Si
b158fb9c-3d87-48bd-a296-910a42dcb853,Fe
be258fe1-b808-46ac-9786-f16310ab8e13,Fe
2a3227ba-ddec-4490-8276-2a2b7e4a7980,Fe
e29ce9fd-5b15-42fa-bc26-b2b594195456,Fe
e29ce9fd-5b15-42fa-bc26-b2b594195456,Te
3b38c72c-c884-4155-9abb-59f2538bea98,Fe
3a792086-8a85-4c41-9ad8-527126b18f17,Fe
d17f9855-4213-4c7b-835b-e4292fce9d76,Fe
71723257-b5b8-42f6-bd81-c3b76d025b5d,Fe
2ff134a6-fa43-4773-8173-ba03725291d5,Fe
b92f37e7-81f7-418c-8e1f-c7b211ceeb82,Fe
1577370c-9759-47e3-95e1-258efdf7ce1d,Fe
8bb24aef-3f63-4e04-93fd-a06541b41973,Fe
a63278a7-67d5-4a67-9f67-888599cd6efa,Fe
58b7a94b-bb3d-4072-9213-0bd520bd9785,Fe
2a13b628-ce53-44fc-b0d9-010cc7a39b55,Fe
66b43bcb-ff5f-4966-997c-7c62d26df4fd,Fe
66b43bcb-ff5f-4966-997c-7c62d26df4fd,Si
3c615ace-9c4f-4824-b001-3421dfcea34f,Fe
ec684660-6db2-4245-b1f0-4c6a076d6659,Fe
ec684660-6db2-4245-b1f0-4c6a076d6659,V
117d339d-8e08-4a9f-af75-7727d8b033ce,Fe
117d339d-8e08-4a9f-af75-7727d8b033ce,Ti
117d339d-8e08-4a9f-af75-7727d8b033ce,As
f56ed743-4524-4d68-a00b-1c1e02461c49,Fe
3bf81ebb-5586-4551-9bea-b7a0fe45d89c,Fe
dde1dcdc-4204-49f1-a1ce-9c5a3ccdc6b2,Ce
dc88bb85-9cc6-411c-90e0-ffc516d58c43,La
760f0a5d-198e-4a77-b733-a506c4aac641,Nd
c280a6bc-d066-4fa2-8303-6dd175e4de78,Sm
be4576ab-6f9c-4dc0-8644-932013ce85fc,F
be4576ab-6f9c-4dc0-8644-932013ce85fc,B
9ba9e0fb-7449-4106-b8f1-e5037e27b833,F
9ba9e0fb-7449-4106-b8f1-e5037e27b833,Ce
673ac769-ece0-42fe-8a67-243758722d8e,La
f22132a5-5332-4ef5-ae9d-d1459a58f8ce,F
8da04b67-187d-4a43-b282-667bb688549d,F
a5108d47-2b65-4cc6-b5de-cb1bc99515ac,F
ee1a07eb-86df-4c87-9696-8e117d6348c4,F
4b12aaaf-28a8-4d0c-b8e0-772a943aed09,F
9146b253-9314-4f6a-aa8a-b6b7c7a302a8,F
adc2ae48-f46b-4d51-a0b4-10d083d658c3,F
93579ad0-6d8b-4737-91da-a98784766bce,F
f5dd1ae8-1d06-44fa-aed0-8e41944a0ab2,F
c4c0ff01-350d-4422-ac99-e149a74f8e92,F
94c9486b-834c-4bff-a0a6-70166f06dee6,F
a7f3c2aa-a9f0-448c-972c-2e4ca4beb017,F
a7f3c2aa-a9f0-448c-972c-2e4ca4beb017,Cs
d04e4d6b-0815-48c0-84da-9b0a9db8ca2b,F
d04e4d6b-0815-48c0-84da-9b0a9db8ca2b,K
6662e5eb-abfc-46af-bf6c-3f515f188f55,F
6662e5eb-abfc-46af-bf6c-3f515f188f55,Na
adb1ddfb-7961-43d3-91c8-34ff3ac744e9,NH_4_
271c0fe6-ed33-47fe-84c2-c3c7c64657d8,Ba
271c0fe6-ed33-47fe-84c2-c3c7c64657d8,Fe
e43dd1bd-4f35-4bf4-8586-61b39b7c6455,Ba
e43dd1bd-4f35-4bf4-8586-61b39b7c6455,Na
c938ca63-3cbc-415c-bd07-218c8a6393f1,K
c938ca63-3cbc-415c-bd07-218c8a6393f1,Na
de47521a-c126-40e9-a874-32c6ecb5d201,Fe
de47521a-c126-40e9-a874-32c6ecb5d201,Na
a3ac2466-a48a-4e32-a70f-26a1614b1a32,F
a3ac2466-a48a-4e32-a70f-26a1614b1a32,Ba
42db557e-eb25-4415-add3-9104cbea1244,F
42db557e-eb25-4415-add3-9104cbea1244,Ce
2a288a97-4473-4c7a-838b-43c42c8c78b8,F
2a288a97-4473-4c7a-838b-43c42c8c78b8,Y
a52d7e92-9253-4e61-ac18-6eebf19828e4,F
4663f6a8-0658-4215-b54b-cdcc176372c1,F
4663f6a8-0658-4215-b54b-cdcc176372c1,Ca
d66390ab-45da-4499-967f-91d0c9dd7ac6,F
d66390ab-45da-4499-967f-91d0c9dd7ac6,Ca
6b0163aa-8439-404e-88e2-d19768c709a6,F
6b0163aa-8439-404e-88e2-d19768c709a6,Ca
ef3fafd0-d6f6-4631-9000-27ad7034ef73,F
41dca5ef-876b-4566-9def-7f26f09d9d3a,F
41dca5ef-876b-4566-9def-7f26f09d9d3a,Ca
41dca5ef-876b-4566-9def-7f26f09d9d3a,P
3217741f-8e77-4769-b358-568ebf1dbba7,F
ebf7be8d-05a8-4712-9d4a-acec138f58dd,F
ebf7be8d-05a8-4712-9d4a-acec138f58dd,Ba
ebf7be8d-05a8-4712-9d4a-acec138f58dd,Na
6c3d2a89-37a0-40d2-8450-13c150278ced,F
ae4e75f2-17e7-4571-b9d6-f21db18fd516,F
662ff3e3-46fa-4eea-ae31-6fa37568f9c5,F
d4a8d672-d1e5-431f-925e-ce142153b119,F
11317b7b-35e0-4891-bda2-d84cdf8a42e1,F
bb57613a-a4d2-4197-960d-1b42c5b38181,F
fd8bd212-1a4b-46af-8334-bff3a4287eb1,F
f917a01c-f9df-4f2b-8288-0df4927770ff,F
edf85174-712a-4b15-8ac9-88343b6a4b32,F
5a22a59d-76d9-43fe-a3fa-362c7a3a716f,F
5a22a59d-76d9-43fe-a3fa-362c7a3a716f,Na
8c65fc1d-2679-41d3-8ee4-5b2d2082b263,F
8c65fc1d-2679-41d3-8ee4-5b2d2082b263,Na
19596079-b9e5-431c-ac40-17d43171f548,F
19596079-b9e5-431c-ac40-17d43171f548,Na
c20dcdbe-3bb2-4c38-a4bb-6bc7760d99f1,F
44790519-35cb-4878-8251-c252bbe62bb1,Al
56ae8b17-23c0-4350-b0cf-6c2fbb5004d2,F
c434966d-8706-4b0c-8186-bf66a73a4ef6,F
77ee76e1-bc3a-4ac2-8831-18951d0dfe44,F
364e5147-3e21-4b0a-a9be-2cbfbd188c85,F
d8066a14-5daa-4c7c-a792-b295bc835d68,F
fbf87212-d060-479e-be59-52e21e1caffe,F
5fada6e7-dc86-4f67-a227-85fd3a83de05,F
6c8fc2c8-c2a4-400f-ab32-644c317b62e6,F
7d08b6fe-3b45-499a-a8e9-7040424fdde8,F
fcc7a266-5bb8-4689-9d34-8045fc2a6c41,F
5127ae45-7c52-4f9c-9a98-20a6bd9698d9,F
513db484-d04a-49d7-b354-9e3e64e077aa,Fe
513db484-d04a-49d7-b354-9e3e64e077aa,Mg
513db484-d04a-49d7-b354-9e3e64e077aa,F
513db484-d04a-49d7-b354-9e3e64e077aa,O
1c17679d-e1d6-4fc9-b7e0-d3404de0289b,F
d56b5c4a-9726-465c-92e2-ee3328db8832,F
9c082fd1-7aab-40fc-8375-5378ac451561,F
8cf38d9e-2cb8-4beb-a958-a101599d1e70,F
337f6553-fe94-4ac0-9acf-a846f267ee48,F
99bbb7f6-9bbd-4a7a-884c-21e1240f7c1b,F
f382efa8-76f6-49e7-8806-cae160429f02,Na
f382efa8-76f6-49e7-8806-cae160429f02,F
b65cf328-29ad-4d5c-a354-66260c363aba,F
e6f54d4e-af0c-4799-ab38-9cb5ede2e533,F
3d781fb5-2ba6-4888-a817-6e0a3f4740c7,F
ece6ce1a-d453-4bdd-95ef-0d0fdb00baea,F
20c66a8e-caac-481a-9588-7cff83605d63,F
20c66a8e-caac-481a-9588-7cff83605d63,Pb
dcf135cd-6fb4-44eb-b65e-e2d335032dd9,F
6eb77a1a-381d-4d72-9f79-5b8b75c90e31,F
ec31d2c9-4d79-42cd-b9b9-b8147d2c9f3c,F
ec31d2c9-4d79-42cd-b9b9-b8147d2c9f3c,Fe
db557023-9064-4fda-8c61-eceab32ff639,F
8c886540-05b3-440c-86ee-7ce794c72eb7,F
44481b7b-8730-468c-b341-ee56df828544,F
4e1bdad6-9255-44ca-adb2-e4354401514c,F
4e1bdad6-9255-44ca-adb2-e4354401514c,Sr
225db6c4-d682-40ab-ab0b-d939d7ff4c65,F
225db6c4-d682-40ab-ab0b-d939d7ff4c65,Sr
225db6c4-d682-40ab-ab0b-d939d7ff4c65,P
80f20640-d9ab-472b-88c1-6449bc3ad0d5,F
a2cea769-5e74-44c1-82cd-2fec86a6c2cd,F
652c0ed1-243d-488a-9e44-8fcffc218234,F
7fa015d0-e8a8-4d68-b6f2-dd4acbbaedf7,Y
3df135da-3d06-4d94-b196-0d8a2a8cb118,HCOO
3df135da-3d06-4d94-b196-0d8a2a8cb118,Ca
1a40f832-7bc5-4635-b859-45106b5ad660,Ce
d9352149-6ce5-4cce-9d85-83d472323dd1,Nd
2338da03-e4ee-43e6-bb27-f07b636a87b7,Ga
3512fac6-154e-47b7-81d5-c4fa76a2f45e,Ce
33997552-f625-4fac-b454-4be773972caf,Nd
c1969673-8837-4d2e-80db-90e017bdd752,Y
75d6b612-bd5f-4d72-a6d0-85bc62f48614,Ce
92551cd1-5386-413d-b1fb-4a175d47d60d,Y
1966ee29-3252-4787-a253-b71b8e7e506f,Zn
9e26364a-dd0d-4b5a-a147-826e0a480a20,Pb
9e26364a-dd0d-4b5a-a147-826e0a480a20,Bi
7a5e657a-6f2f-491b-b856-3d261cc4b617,Ce
9bf866cb-35c3-4dfb-be02-14da3542838d,Pb
92d52843-6240-4d30-a3df-d06c387b966d,Pb
91709aea-c8e6-487d-b67b-e67bbd7e86d0,Pb
7c8838fa-7335-4ee9-a20d-cc728cbed5f1,Ca
675601cc-e296-42f7-ae57-ae4e83a26d6d,Na
d746d94b-4855-4dcf-8e98-c05b63c636eb,La
